Fill Factor,Pitch,Duty Cycle,Theta,Lambda,Transmission,Mode
0.28,5.00E-07,0.4,5,1.66E-06,5.75E-06, TM
0.28,5.00E-07,0.4,5,1.66E-06,2.27E-06, TM
0.28,5.00E-07,0.4,5,1.66E-06,2.24E-06, TM
0.28,5.00E-07,0.4,5,1.66E-06,6.15E-06, TM
0.28,5.00E-07,0.4,5,1.65E-06,1.43E-05, TM
0.28,5.00E-07,0.4,5,1.65E-06,2.67E-05, TM
0.28,5.00E-07,0.4,5,1.65E-06,4.31E-05, TM
0.28,5.00E-07,0.4,5,1.65E-06,6.31E-05, TM
0.28,5.00E-07,0.4,5,1.64E-06,8.61E-05, TM
0.28,5.00E-07,0.4,5,1.64E-06,0.000111023, TM
0.28,5.00E-07,0.4,5,1.64E-06,0.000136942, TM
0.28,5.00E-07,0.4,5,1.64E-06,0.000162745, TM
0.28,5.00E-07,0.4,5,1.63E-06,0.000187336, TM
0.28,5.00E-07,0.4,5,1.63E-06,0.0002097, TM
0.28,5.00E-07,0.4,5,1.63E-06,0.000228955, TM
0.28,5.00E-07,0.4,5,1.63E-06,0.000244411, TM
0.28,5.00E-07,0.4,5,1.62E-06,0.0002556, TM
0.28,5.00E-07,0.4,5,1.62E-06,0.000262286, TM
0.28,5.00E-07,0.4,5,1.62E-06,0.000264461, TM
0.28,5.00E-07,0.4,5,1.62E-06,0.000262317, TM
0.28,5.00E-07,0.4,5,1.62E-06,0.000256212, TM
0.28,5.00E-07,0.4,5,1.61E-06,0.000246617, TM
0.28,5.00E-07,0.4,5,1.61E-06,0.000234068, TM
0.28,5.00E-07,0.4,5,1.61E-06,0.000219119, TM
0.28,5.00E-07,0.4,5,1.61E-06,0.000202305, TM
0.28,5.00E-07,0.4,5,1.60E-06,0.000184108, TM
0.28,5.00E-07,0.4,5,1.60E-06,0.00016495, TM
0.28,5.00E-07,0.4,5,1.60E-06,0.000145189, TM
0.28,5.00E-07,0.4,5,1.60E-06,0.000125135, TM
0.28,5.00E-07,0.4,5,1.59E-06,0.000105071, TM
0.28,5.00E-07,0.4,5,1.59E-06,8.53E-05, TM
0.28,5.00E-07,0.4,5,1.59E-06,6.61E-05, TM
0.28,5.00E-07,0.4,5,1.59E-06,4.78E-05, TM
0.28,5.00E-07,0.4,5,1.58E-06,3.10E-05, TM
0.28,5.00E-07,0.4,5,1.58E-06,1.62E-05, TM
0.28,5.00E-07,0.4,5,1.58E-06,3.94E-06, TM
0.28,5.00E-07,0.4,5,1.58E-06,-4.98E-06, TM
0.28,5.00E-07,0.4,5,1.58E-06,-9.80E-06, TM
0.28,5.00E-07,0.4,5,1.57E-06,-9.72E-06, TM
0.28,5.00E-07,0.4,5,1.57E-06,-3.96E-06, TM
0.28,5.00E-07,0.4,5,1.57E-06,8.22E-06, TM
0.28,5.00E-07,0.4,5,1.57E-06,2.75E-05, TM
0.28,5.00E-07,0.4,5,1.56E-06,5.43E-05, TM
0.28,5.00E-07,0.4,5,1.56E-06,8.89E-05, TM
0.28,5.00E-07,0.4,5,1.56E-06,0.000131514, TM
0.28,5.00E-07,0.4,5,1.56E-06,0.000181905, TM
0.28,5.00E-07,0.4,5,1.56E-06,0.000239657, TM
0.28,5.00E-07,0.4,5,1.55E-06,0.00030406, TM
0.28,5.00E-07,0.4,5,1.55E-06,0.000374117, TM
0.28,5.00E-07,0.4,5,1.55E-06,0.000448554, TM
0.28,5.00E-07,0.4,5,1.55E-06,0.000525842, TM
0.28,5.00E-07,0.4,5,1.54E-06,0.000604222, TM
0.28,5.00E-07,0.4,5,1.54E-06,0.000681755, TM
0.28,5.00E-07,0.4,5,1.54E-06,0.000756377, TM
0.28,5.00E-07,0.4,5,1.54E-06,0.000825964, TM
0.28,5.00E-07,0.4,5,1.54E-06,0.000888412, TM
0.28,5.00E-07,0.4,5,1.53E-06,0.000941721, TM
0.28,5.00E-07,0.4,5,1.53E-06,0.000984079, TM
0.28,5.00E-07,0.4,5,1.53E-06,0.00101395, TM
0.28,5.00E-07,0.4,5,1.53E-06,0.00103014, TM
0.28,5.00E-07,0.4,5,1.53E-06,0.0010319, TM
0.28,5.00E-07,0.4,5,1.52E-06,0.00101893, TM
0.28,5.00E-07,0.4,5,1.52E-06,0.000991438, TM
0.28,5.00E-07,0.4,5,1.52E-06,0.00095014, TM
0.28,5.00E-07,0.4,5,1.52E-06,0.000896243, TM
0.28,5.00E-07,0.4,5,1.51E-06,0.000831403, TM
0.28,5.00E-07,0.4,5,1.51E-06,0.000757652, TM
0.28,5.00E-07,0.4,5,1.51E-06,0.000677321, TM
0.28,5.00E-07,0.4,5,1.51E-06,0.000592928, TM
0.28,5.00E-07,0.4,5,1.51E-06,0.000507079, TM
0.28,5.00E-07,0.4,5,1.50E-06,0.000422343, TM
0.28,5.00E-07,0.4,5,1.50E-06,0.000341152, TM
0.28,5.00E-07,0.4,5,1.50E-06,0.000265693, TM
0.28,5.00E-07,0.4,5,1.50E-06,0.00019783, TM
0.28,5.00E-07,0.4,5,1.50E-06,0.000139035, TM
0.28,5.00E-07,0.4,5,1.49E-06,9.03E-05, TM
0.28,5.00E-07,0.4,5,1.49E-06,5.24E-05, TM
0.28,5.00E-07,0.4,5,1.49E-06,2.52E-05, TM
0.28,5.00E-07,0.4,5,1.49E-06,8.56E-06, TM
0.28,5.00E-07,0.4,5,1.49E-06,1.81E-06, TM
0.28,5.00E-07,0.4,5,1.48E-06,3.95E-06, TM
0.28,5.00E-07,0.4,5,1.48E-06,1.37E-05, TM
0.28,5.00E-07,0.4,5,1.48E-06,2.98E-05, TM
0.28,5.00E-07,0.4,5,1.48E-06,5.05E-05, TM
0.28,5.00E-07,0.4,5,1.48E-06,7.45E-05, TM
0.28,5.00E-07,0.4,5,1.47E-06,0.000100149, TM
0.28,5.00E-07,0.4,5,1.47E-06,0.000126161, TM
0.28,5.00E-07,0.4,5,1.47E-06,0.00015129, TM
0.28,5.00E-07,0.4,5,1.47E-06,0.000174504, TM
0.28,5.00E-07,0.4,5,1.47E-06,0.000194987, TM
0.28,5.00E-07,0.4,5,1.46E-06,0.000212143, TM
0.28,5.00E-07,0.4,5,1.46E-06,0.000225599, TM
0.28,5.00E-07,0.4,5,1.46E-06,0.00023519, TM
0.28,5.00E-07,0.4,5,1.46E-06,0.000240937, TM
0.28,5.00E-07,0.4,5,1.46E-06,0.000243019, TM
0.28,5.00E-07,0.4,5,1.45E-06,0.000241744, TM
0.28,5.00E-07,0.4,5,1.45E-06,0.000237512, TM
0.28,5.00E-07,0.4,5,1.45E-06,0.000230782, TM
0.28,5.00E-07,0.4,5,1.45E-06,0.000222041, TM
0.28,5.00E-07,0.4,5,1.45E-06,0.00021178, TM
0.28,5.00E-07,0.4,5,1.45E-06,0.000200467, TM
0.28,5.00E-07,0.4,5,1.44E-06,0.000188535, TM
0.28,5.00E-07,0.4,5,1.44E-06,0.00017637, TM
0.28,5.00E-07,0.4,5,1.44E-06,0.000164312, TM
0.28,5.00E-07,0.4,5,1.44E-06,0.000152651, TM
0.28,5.00E-07,0.4,5,1.44E-06,0.000141636, TM
0.28,5.00E-07,0.4,5,1.43E-06,0.000131488, TM
0.28,5.00E-07,0.4,5,1.43E-06,0.000122408, TM
0.28,5.00E-07,0.4,5,1.43E-06,0.000114592, TM
0.28,5.00E-07,0.4,5,1.43E-06,0.000108241, TM
0.28,5.00E-07,0.4,5,1.43E-06,0.000103574, TM
0.28,5.00E-07,0.4,5,1.42E-06,0.000100835, TM
0.28,5.00E-07,0.4,5,1.42E-06,0.000100292, TM
0.28,5.00E-07,0.4,5,1.42E-06,0.000102242, TM
0.28,5.00E-07,0.4,5,1.42E-06,0.000106997, TM
0.28,5.00E-07,0.4,5,1.42E-06,0.000114882, TM
0.28,5.00E-07,0.4,5,1.42E-06,0.000126211, TM
0.28,5.00E-07,0.4,5,1.41E-06,0.000141269, TM
0.28,5.00E-07,0.4,5,1.41E-06,0.000160289, TM
0.28,5.00E-07,0.4,5,1.41E-06,0.000183427, TM
0.28,5.00E-07,0.4,5,1.41E-06,0.000210731, TM
0.28,5.00E-07,0.4,5,1.41E-06,0.000242117, TM
0.28,5.00E-07,0.4,5,1.40E-06,0.000277348, TM
0.28,5.00E-07,0.4,5,1.40E-06,0.00031601, TM
0.28,5.00E-07,0.4,5,1.40E-06,0.000357503, TM
0.28,5.00E-07,0.4,5,1.40E-06,0.000401035, TM
0.28,5.00E-07,0.4,5,1.40E-06,0.00044563, TM
0.28,5.00E-07,0.4,5,1.40E-06,0.000490144, TM
0.28,5.00E-07,0.4,5,1.39E-06,0.000533294, TM
0.28,5.00E-07,0.4,5,1.39E-06,0.000573696, TM
0.28,5.00E-07,0.4,5,1.39E-06,0.000609921, TM
0.28,5.00E-07,0.4,5,1.39E-06,0.000640546, TM
0.28,5.00E-07,0.4,5,1.39E-06,0.00066423, TM
0.28,5.00E-07,0.4,5,1.39E-06,0.000679772, TM
0.28,5.00E-07,0.4,5,1.38E-06,0.00068619, TM
0.28,5.00E-07,0.4,5,1.38E-06,0.000682775, TM
0.28,5.00E-07,0.4,5,1.38E-06,0.000669156, TM
0.28,5.00E-07,0.4,5,1.38E-06,0.000645335, TM
0.28,5.00E-07,0.4,5,1.38E-06,0.000611722, TM
0.28,5.00E-07,0.4,5,1.37E-06,0.000569141, TM
0.28,5.00E-07,0.4,5,1.37E-06,0.000518822, TM
0.28,5.00E-07,0.4,5,1.37E-06,0.000462374, TM
0.28,5.00E-07,0.4,5,1.37E-06,0.000401733, TM
0.28,5.00E-07,0.4,5,1.37E-06,0.000339093, TM
0.28,5.00E-07,0.4,5,1.37E-06,0.000276831, TM
0.28,5.00E-07,0.4,5,1.36E-06,0.000217403, TM
0.28,5.00E-07,0.4,5,1.36E-06,0.000163246, TM
0.28,5.00E-07,0.4,5,1.36E-06,0.000116669, TM
0.28,5.00E-07,0.4,5,1.36E-06,7.98E-05, TM
0.28,5.00E-07,0.4,5,1.36E-06,5.42E-05, TM
0.28,5.00E-07,0.4,5,1.36E-06,4.14E-05, TM
0.28,5.00E-07,0.4,5,1.35E-06,4.22E-05, TM
0.28,5.00E-07,0.4,5,1.35E-06,5.68E-05, TM
0.28,5.00E-07,0.4,5,1.35E-06,8.50E-05, TM
0.28,5.00E-07,0.4,5,1.35E-06,0.000125863, TM
0.28,5.00E-07,0.4,5,1.35E-06,0.000177974, TM
0.28,5.00E-07,0.4,5,1.35E-06,0.000239388, TM
0.28,5.00E-07,0.4,5,1.34E-06,0.000307712, TM
0.28,5.00E-07,0.4,5,1.34E-06,0.000380203, TM
0.28,5.00E-07,0.4,5,1.34E-06,0.000453884, TM
0.28,5.00E-07,0.4,5,1.34E-06,0.00052567, TM
0.28,5.00E-07,0.4,5,1.34E-06,0.000592503, TM
0.28,5.00E-07,0.4,5,1.34E-06,0.000651499, TM
0.28,5.00E-07,0.4,5,1.33E-06,0.000700078, TM
0.28,5.00E-07,0.4,5,1.33E-06,0.000736089, TM
0.28,5.00E-07,0.4,5,1.33E-06,0.000757919, TM
0.28,5.00E-07,0.4,5,1.33E-06,0.000764577, TM
0.28,5.00E-07,0.4,5,1.33E-06,0.000755744, TM
0.28,5.00E-07,0.4,5,1.33E-06,0.000731797, TM
0.28,5.00E-07,0.4,5,1.33E-06,0.000693796, TM
0.28,5.00E-07,0.4,5,1.32E-06,0.000643439, TM
0.28,5.00E-07,0.4,5,1.32E-06,0.000582979, TM
0.28,5.00E-07,0.4,5,1.32E-06,0.00051512, TM
0.28,5.00E-07,0.4,5,1.32E-06,0.000442887, TM
0.28,5.00E-07,0.4,5,1.32E-06,0.000369475, TM
0.28,5.00E-07,0.4,5,1.32E-06,0.000298101, TM
0.28,5.00E-07,0.4,5,1.31E-06,0.000231843, TM
0.28,5.00E-07,0.4,5,1.31E-06,0.000173498, TM
0.28,5.00E-07,0.4,5,1.31E-06,0.000125453, TM
0.28,5.00E-07,0.4,5,1.31E-06,8.96E-05, TM
0.28,5.00E-07,0.4,5,1.31E-06,6.71E-05, TM
0.28,5.00E-07,0.4,5,1.31E-06,5.87E-05, TM
0.28,5.00E-07,0.4,5,1.30E-06,6.43E-05, TM
0.28,5.00E-07,0.4,5,1.30E-06,8.32E-05, TM
0.28,5.00E-07,0.4,5,1.30E-06,0.000114162, TM
0.28,5.00E-07,0.4,5,1.30E-06,0.000155323, TM
0.28,5.00E-07,0.4,5,1.70E-06,-0.000228084, TE
0.28,5.00E-07,0.4,5,1.70E-06,-0.000206422, TE
0.28,5.00E-07,0.4,5,1.69E-06,-0.000196772, TE
0.28,5.00E-07,0.4,5,1.69E-06,-0.000199157, TE
0.28,5.00E-07,0.4,5,1.69E-06,-0.000211898, TE
0.28,5.00E-07,0.4,5,1.69E-06,-0.00023509, TE
0.28,5.00E-07,0.4,5,1.68E-06,-0.000263289, TE
0.28,5.00E-07,0.4,5,1.68E-06,-0.000297815, TE
0.28,5.00E-07,0.4,5,1.68E-06,-0.000331554, TE
0.28,5.00E-07,0.4,5,1.68E-06,-0.000367582, TE
0.28,5.00E-07,0.4,5,1.67E-06,-0.000398759, TE
0.28,5.00E-07,0.4,5,1.67E-06,-0.000429228, TE
0.28,5.00E-07,0.4,5,1.67E-06,-0.000452894, TE
0.28,5.00E-07,0.4,5,1.67E-06,-0.000473695, TE
0.28,5.00E-07,0.4,5,1.66E-06,-0.00048733, TE
0.28,5.00E-07,0.4,5,1.66E-06,-0.000496283, TE
0.28,5.00E-07,0.4,5,1.66E-06,-0.000498659, TE
0.28,5.00E-07,0.4,5,1.66E-06,-0.000494662, TE
0.28,5.00E-07,0.4,5,1.65E-06,-0.000485124, TE
0.28,5.00E-07,0.4,5,1.65E-06,-0.000467885, TE
0.28,5.00E-07,0.4,5,1.65E-06,-0.000446598, TE
0.28,5.00E-07,0.4,5,1.65E-06,-0.000417391, TE
0.28,5.00E-07,0.4,5,1.64E-06,-0.000386591, TE
0.28,5.00E-07,0.4,5,1.64E-06,-0.000349864, TE
0.28,5.00E-07,0.4,5,1.64E-06,-0.000315458, TE
0.28,5.00E-07,0.4,5,1.64E-06,-0.000279487, TE
0.28,5.00E-07,0.4,5,1.63E-06,-0.0002502, TE
0.28,5.00E-07,0.4,5,1.63E-06,-0.000223968, TE
0.28,5.00E-07,0.4,5,1.63E-06,-0.000206472, TE
0.28,5.00E-07,0.4,5,1.63E-06,-0.000194121, TE
0.28,5.00E-07,0.4,5,1.62E-06,-0.000188863, TE
0.28,5.00E-07,0.4,5,1.62E-06,-0.000188101, TE
0.28,5.00E-07,0.4,5,1.62E-06,-0.000190691, TE
0.28,5.00E-07,0.4,5,1.62E-06,-0.000196213, TE
0.28,5.00E-07,0.4,5,1.62E-06,-0.000201538, TE
0.28,5.00E-07,0.4,5,1.61E-06,-0.000208699, TE
0.28,5.00E-07,0.4,5,1.61E-06,-0.000213418, TE
0.28,5.00E-07,0.4,5,1.61E-06,-0.000219385, TE
0.28,5.00E-07,0.4,5,1.61E-06,-0.000221974, TE
0.28,5.00E-07,0.4,5,1.60E-06,-0.000225506, TE
0.28,5.00E-07,0.4,5,1.60E-06,-0.000225692, TE
0.28,5.00E-07,0.4,5,1.60E-06,-0.000226422, TE
0.28,5.00E-07,0.4,5,1.60E-06,-0.000224474, TE
0.28,5.00E-07,0.4,5,1.59E-06,-0.000222513, TE
0.28,5.00E-07,0.4,5,1.59E-06,-0.000218857, TE
0.28,5.00E-07,0.4,5,1.59E-06,-0.000214542, TE
0.28,5.00E-07,0.4,5,1.59E-06,-0.000209612, TE
0.28,5.00E-07,0.4,5,1.58E-06,-0.000203439, TE
0.28,5.00E-07,0.4,5,1.58E-06,-0.000197631, TE
0.28,5.00E-07,0.4,5,1.58E-06,-0.00019021, TE
0.28,5.00E-07,0.4,5,1.58E-06,-0.0001839, TE
0.28,5.00E-07,0.4,5,1.58E-06,-0.000175925, TE
0.28,5.00E-07,0.4,5,1.57E-06,-0.000169527, TE
0.28,5.00E-07,0.4,5,1.57E-06,-0.000161752, TE
0.28,5.00E-07,0.4,5,1.57E-06,-0.000155703, TE
0.28,5.00E-07,0.4,5,1.57E-06,-0.000149019, TE
0.28,5.00E-07,0.4,5,1.56E-06,-0.00014402, TE
0.28,5.00E-07,0.4,5,1.56E-06,-0.000139461, TE
0.28,5.00E-07,0.4,5,1.56E-06,-0.000136637, TE
0.28,5.00E-07,0.4,5,1.56E-06,-0.000135718, TE
0.28,5.00E-07,0.4,5,1.56E-06,-0.000136766, TE
0.28,5.00E-07,0.4,5,1.55E-06,-0.000141187, TE
0.28,5.00E-07,0.4,5,1.55E-06,-0.000147826, TE
0.28,5.00E-07,0.4,5,1.55E-06,-0.000158574, TE
0.28,5.00E-07,0.4,5,1.55E-06,-0.000171019, TE
0.28,5.00E-07,0.4,5,1.54E-06,-0.000186555, TE
0.28,5.00E-07,0.4,5,1.54E-06,-0.000201923, TE
0.28,5.00E-07,0.4,5,1.54E-06,-0.00021758, TE
0.28,5.00E-07,0.4,5,1.54E-06,-0.000230679, TE
0.28,5.00E-07,0.4,5,1.54E-06,-0.000241145, TE
0.28,5.00E-07,0.4,5,1.53E-06,-0.000248122, TE
0.28,5.00E-07,0.4,5,1.53E-06,-0.000251167, TE
0.28,5.00E-07,0.4,5,1.53E-06,-0.000251853, TE
0.28,5.00E-07,0.4,5,1.53E-06,-0.000248865, TE
0.28,5.00E-07,0.4,5,1.53E-06,-0.000245622, TE
0.28,5.00E-07,0.4,5,1.52E-06,-0.000239526, TE
0.28,5.00E-07,0.4,5,1.52E-06,-0.00023503, TE
0.28,5.00E-07,0.4,5,1.52E-06,-0.000228517, TE
0.28,5.00E-07,0.4,5,1.52E-06,-0.000224674, TE
0.28,5.00E-07,0.4,5,1.51E-06,-0.000219633, TE
0.28,5.00E-07,0.4,5,1.51E-06,-0.00021748, TE
0.28,5.00E-07,0.4,5,1.51E-06,-0.00021504, TE
0.28,5.00E-07,0.4,5,1.51E-06,-0.000215017, TE
0.28,5.00E-07,0.4,5,1.51E-06,-0.000215803, TE
0.28,5.00E-07,0.4,5,1.50E-06,-0.000218104, TE
0.28,5.00E-07,0.4,5,1.50E-06,-0.000222436, TE
0.28,5.00E-07,0.4,5,1.50E-06,-0.000227288, TE
0.28,5.00E-07,0.4,5,1.50E-06,-0.000235456, TE
0.28,5.00E-07,0.4,5,1.50E-06,-0.000243379, TE
0.28,5.00E-07,0.4,5,1.49E-06,-0.000255763, TE
0.28,5.00E-07,0.4,5,1.49E-06,-0.000267514, TE
0.28,5.00E-07,0.4,5,1.49E-06,-0.000284335, TE
0.28,5.00E-07,0.4,5,1.49E-06,-0.000300266, TE
0.28,5.00E-07,0.4,5,1.49E-06,-0.00032063, TE
0.28,5.00E-07,0.4,5,1.48E-06,-0.00033921, TE
0.28,5.00E-07,0.4,5,1.48E-06,-0.000359443, TE
0.28,5.00E-07,0.4,5,1.48E-06,-0.000375563, TE
0.28,5.00E-07,0.4,5,1.48E-06,-0.000388285, TE
0.28,5.00E-07,0.4,5,1.48E-06,-0.000393547, TE
0.28,5.00E-07,0.4,5,1.47E-06,-0.000389963, TE
0.28,5.00E-07,0.4,5,1.47E-06,-0.00037709, TE
0.28,5.00E-07,0.4,5,1.47E-06,-0.000353194, TE
0.28,5.00E-07,0.4,5,1.47E-06,-0.000322716, TE
0.28,5.00E-07,0.4,5,1.47E-06,-0.000284535, TE
0.28,5.00E-07,0.4,5,1.46E-06,-0.000246644, TE
0.28,5.00E-07,0.4,5,1.46E-06,-0.000207541, TE
0.28,5.00E-07,0.4,5,1.46E-06,-0.000175472, TE
0.28,5.00E-07,0.4,5,1.46E-06,-0.000147619, TE
0.28,5.00E-07,0.4,5,1.46E-06,-0.000130527, TE
0.28,5.00E-07,0.4,5,1.45E-06,-0.000122049, TE
0.28,5.00E-07,0.4,5,1.45E-06,-0.000127875, TE
0.28,5.00E-07,0.4,5,1.45E-06,-0.000149521, TE
0.28,5.00E-07,0.4,5,1.45E-06,-0.000190502, TE
0.28,5.00E-07,0.4,5,1.45E-06,-0.000253325, TE
0.28,5.00E-07,0.4,5,1.45E-06,-0.000332272, TE
0.28,5.00E-07,0.4,5,1.44E-06,-0.000424725, TE
0.28,5.00E-07,0.4,5,1.44E-06,-0.000512208, TE
0.28,5.00E-07,0.4,5,1.44E-06,-0.000589167, TE
0.28,5.00E-07,0.4,5,1.44E-06,-0.000634082, TE
0.28,5.00E-07,0.4,5,1.44E-06,-0.000651138, TE
0.28,5.00E-07,0.4,5,1.43E-06,-0.000630058, TE
0.28,5.00E-07,0.4,5,1.43E-06,-0.000589485, TE
0.28,5.00E-07,0.4,5,1.43E-06,-0.000528051, TE
0.28,5.00E-07,0.4,5,1.43E-06,-0.000466218, TE
0.28,5.00E-07,0.4,5,1.43E-06,-0.000400868, TE
0.28,5.00E-07,0.4,5,1.42E-06,-0.000345277, TE
0.28,5.00E-07,0.4,5,1.42E-06,-0.000293688, TE
0.28,5.00E-07,0.4,5,1.42E-06,-0.000253144, TE
0.28,5.00E-07,0.4,5,1.42E-06,-0.000219262, TE
0.28,5.00E-07,0.4,5,1.42E-06,-0.000195133, TE
0.28,5.00E-07,0.4,5,1.42E-06,-0.000179791, TE
0.28,5.00E-07,0.4,5,1.41E-06,-0.000172956, TE
0.28,5.00E-07,0.4,5,1.41E-06,-0.000176784, TE
0.28,5.00E-07,0.4,5,1.41E-06,-0.000187718, TE
0.28,5.00E-07,0.4,5,1.41E-06,-0.000209813, TE
0.28,5.00E-07,0.4,5,1.41E-06,-0.000236969, TE
0.28,5.00E-07,0.4,5,1.40E-06,-0.000273766, TE
0.28,5.00E-07,0.4,5,1.40E-06,-0.00031307, TE
0.28,5.00E-07,0.4,5,1.40E-06,-0.000358638, TE
0.28,5.00E-07,0.4,5,1.40E-06,-0.00040425, TE
0.28,5.00E-07,0.4,5,1.40E-06,-0.000451615, TE
0.28,5.00E-07,0.4,5,1.40E-06,-0.00049738, TE
0.28,5.00E-07,0.4,5,1.39E-06,-0.000540292, TE
0.28,5.00E-07,0.4,5,1.39E-06,-0.000581415, TE
0.28,5.00E-07,0.4,5,1.39E-06,-0.000616002, TE
0.28,5.00E-07,0.4,5,1.39E-06,-0.000650187, TE
0.28,5.00E-07,0.4,5,1.39E-06,-0.000675438, TE
0.28,5.00E-07,0.4,5,1.39E-06,-0.00070233, TE
0.28,5.00E-07,0.4,5,1.38E-06,-0.000718516, TE
0.28,5.00E-07,0.4,5,1.38E-06,-0.000737333, TE
0.28,5.00E-07,0.4,5,1.38E-06,-0.000743294, TE
0.28,5.00E-07,0.4,5,1.38E-06,-0.000750762, TE
0.28,5.00E-07,0.4,5,1.38E-06,-0.000743306, TE
0.28,5.00E-07,0.4,5,1.37E-06,-0.000735465, TE
0.28,5.00E-07,0.4,5,1.37E-06,-0.000713371, TE
0.28,5.00E-07,0.4,5,1.37E-06,-0.000691186, TE
0.28,5.00E-07,0.4,5,1.37E-06,-0.000659888, TE
0.28,5.00E-07,0.4,5,1.37E-06,-0.000630377, TE
0.28,5.00E-07,0.4,5,1.37E-06,-0.000596847, TE
0.28,5.00E-07,0.4,5,1.36E-06,-0.000562441, TE
0.28,5.00E-07,0.4,5,1.36E-06,-0.000522938, TE
0.28,5.00E-07,0.4,5,1.36E-06,-0.000475581, TE
0.28,5.00E-07,0.4,5,1.36E-06,-0.000425029, TE
0.28,5.00E-07,0.4,5,1.36E-06,-0.000375291, TE
0.28,5.00E-07,0.4,5,1.36E-06,-0.000347388, TE
0.28,5.00E-07,0.4,5,1.35E-06,-0.000347332, TE
0.28,5.00E-07,0.4,5,1.35E-06,-0.000385152, TE
0.28,5.00E-07,0.4,5,1.35E-06,-0.000431213, TE
0.28,5.00E-07,0.4,5,1.35E-06,-0.000456249, TE
0.28,5.00E-07,0.4,5,1.35E-06,-0.000409956, TE
0.28,5.00E-07,0.4,5,1.35E-06,-0.000313033, TE
0.28,5.00E-07,0.4,5,1.34E-06,-0.000261664, TE
0.28,5.00E-07,0.4,5,1.34E-06,-0.000427055, TE
0.28,5.00E-07,0.4,5,1.34E-06,-0.000926651, TE
0.28,5.00E-07,0.4,5,1.34E-06,-0.00165369, TE
0.28,5.00E-07,0.4,5,1.34E-06,-0.0022401, TE
0.28,5.00E-07,0.4,5,1.34E-06,-0.00219264, TE
0.28,5.00E-07,0.4,5,1.33E-06,-0.00151995, TE
0.28,5.00E-07,0.4,5,1.33E-06,-0.0006844, TE
0.28,5.00E-07,0.4,5,1.33E-06,-0.000238042, TE
0.28,5.00E-07,0.4,5,1.33E-06,-0.000312507, TE
0.28,5.00E-07,0.4,5,1.33E-06,-0.000582611, TE
0.28,5.00E-07,0.4,5,1.33E-06,-0.000829747, TE
0.28,5.00E-07,0.4,5,1.33E-06,-0.00108901, TE
0.28,5.00E-07,0.4,5,1.32E-06,-0.00134942, TE
0.28,5.00E-07,0.4,5,1.32E-06,-0.00156107, TE
0.28,5.00E-07,0.4,5,1.32E-06,-0.00171201, TE
0.28,5.00E-07,0.4,5,1.32E-06,-0.00180751, TE
0.28,5.00E-07,0.4,5,1.32E-06,-0.0018726, TE
0.28,5.00E-07,0.4,5,1.32E-06,-0.00190584, TE
0.28,5.00E-07,0.4,5,1.31E-06,-0.00193387, TE
0.28,5.00E-07,0.4,5,1.31E-06,-0.00193889, TE
0.28,5.00E-07,0.4,5,1.31E-06,-0.00195168, TE
0.28,5.00E-07,0.4,5,1.31E-06,-0.00194251, TE
0.28,5.00E-07,0.4,5,1.31E-06,-0.00194787, TE
0.28,5.00E-07,0.4,5,1.31E-06,-0.00193049, TE
0.28,5.00E-07,0.4,5,1.30E-06,-0.00193074, TE
0.28,5.00E-07,0.4,5,1.30E-06,-0.00190832, TE
0.28,5.00E-07,0.4,5,1.30E-06,-0.00190369, TE
0.28,5.00E-07,0.4,5,1.30E-06,-0.00187851, TE
0.36,5.00E-07,0.4,5,1.70E-06,2.46E-05, TM
0.36,5.00E-07,0.4,5,1.70E-06,2.40E-05, TM
0.36,5.00E-07,0.4,5,1.69E-06,2.32E-05, TM
0.36,5.00E-07,0.4,5,1.69E-06,2.19E-05, TM
0.36,5.00E-07,0.4,5,1.69E-06,2.00E-05, TM
0.36,5.00E-07,0.4,5,1.69E-06,1.74E-05, TM
0.36,5.00E-07,0.4,5,1.68E-06,1.42E-05, TM
0.36,5.00E-07,0.4,5,1.68E-06,1.05E-05, TM
0.36,5.00E-07,0.4,5,1.68E-06,6.69E-06, TM
0.36,5.00E-07,0.4,5,1.68E-06,3.11E-06, TM
0.36,5.00E-07,0.4,5,1.67E-06,2.94E-07, TM
0.36,5.00E-07,0.4,5,1.67E-06,-1.21E-06, TM
0.36,5.00E-07,0.4,5,1.67E-06,-8.49E-07, TM
0.36,5.00E-07,0.4,5,1.67E-06,1.90E-06, TM
0.36,5.00E-07,0.4,5,1.66E-06,7.46E-06, TM
0.36,5.00E-07,0.4,5,1.66E-06,1.61E-05, TM
0.36,5.00E-07,0.4,5,1.66E-06,2.78E-05, TM
0.36,5.00E-07,0.4,5,1.66E-06,4.25E-05, TM
0.36,5.00E-07,0.4,5,1.65E-06,5.98E-05, TM
0.36,5.00E-07,0.4,5,1.65E-06,7.91E-05, TM
0.36,5.00E-07,0.4,5,1.65E-06,9.97E-05, TM
0.36,5.00E-07,0.4,5,1.65E-06,0.000120668, TM
0.36,5.00E-07,0.4,5,1.64E-06,0.000141178, TM
0.36,5.00E-07,0.4,5,1.64E-06,0.000160347, TM
0.36,5.00E-07,0.4,5,1.64E-06,0.000177394, TM
0.36,5.00E-07,0.4,5,1.64E-06,0.000191681, TM
0.36,5.00E-07,0.4,5,1.63E-06,0.000202738, TM
0.36,5.00E-07,0.4,5,1.63E-06,0.000210279, TM
