,Fill Factor,Pitch,Duty Cycle,Theta,Mode,Lambda,Transmission
6021,0.7142866666666666,1.0,0.0,0.285715,1.0,1.43826e-06,-0.00339217
7995,1.0,0.8571399999999998,0.42857249999999986,0.7142850000000002,1.0,1.5651699999999999e-06,-0.000722622
3619,0.4285733333333333,0.5714299999999998,0.285715,0.1428575,1.0,1.4024899999999998e-06,-0.00019966
1375,0.14285733333333336,0.28571399999999997,0.7142850000000001,1.0,1.0,1.4690399999999999e-06,-5.03331e-05
3561,0.4285733333333333,0.428571,0.8571424999999999,0.5714275,1.0,1.4e-06,-0.000106321
6937,0.8571399999999999,0.8571399999999998,0.1428575,0.5714275,1.0,1.57297e-06,-0.0005310790000000001
1282,0.14285733333333336,0.28571399999999997,0.0,0.1428575,0.0,1.47041e-06,0.267426
2225,0.28571399999999997,0.1428570000000001,0.42857249999999986,0.0,1.0,1.55899e-06,-0.00016654400000000002
1311,0.14285733333333336,0.28571399999999997,0.1428575,1.0,1.0,1.4690399999999999e-06,-4.5819200000000003e-05
4776,0.5714266666666667,0.71429,0.285715,0.5714275,0.0,1.4e-06,0.031826099999999996
72,0.0,0.0,0.5714274999999999,0.5714275,0.0,1.6231e-06,0.000905596
8167,1.0,1.0,0.8571424999999999,0.4285725,1.0,1.57768e-06,-0.0027021000000000002
5756,0.7142866666666666,0.5714299999999998,1.0,0.8571424999999998,0.0,1.4e-06,0.00579303
5404,0.7142866666666666,0.28571399999999997,0.1428575,0.8571424999999998,0.0,1.67653e-06,0.043435
7086,0.8571399999999999,1.0,0.285715,1.0,0.0,1.67475e-06,0.133932
3791,0.4285733333333333,0.71429,0.5714274999999999,1.0,1.0,1.6712099999999998e-06,-0.000131481
6741,0.8571399999999999,0.5714299999999998,0.7142850000000001,0.285715,1.0,1.40373e-06,-0.00035168199999999997
882,0.0,0.8571399999999998,1.0,0.1428575,0.0,1.45149e-06,0.0341871
8187,1.0,1.0,1.0,0.7142850000000002,1.0,1.5528499999999999e-06,-0.00137518
6953,0.8571399999999999,0.8571399999999998,0.285715,0.5714275,1.0,1.5528499999999999e-06,-0.0008497369999999999
2388,0.28571399999999997,0.28571399999999997,0.7142850000000001,0.285715,0.0,1.5952200000000001e-06,0.39177399999999996
1248,0.14285733333333336,0.1428570000000001,0.8571424999999999,0.0,0.0,1.4e-06,0.15873900000000002
4737,0.5714266666666667,0.71429,0.0,0.0,1.0,1.55591e-06,-0.0006845660000000001
2936,0.28571399999999997,0.8571399999999998,1.0,0.5714275,0.0,1.5069e-06,0.103032
5390,0.7142866666666666,0.28571399999999997,0.0,1.0,0.0,1.6872799999999998e-06,0.00337762
5829,0.7142866666666666,0.71429,0.5714274999999999,0.285715,1.0,1.63486e-06,-0.000275102
3005,0.28571399999999997,1.0,0.42857249999999986,0.8571424999999998,1.0,1.48145e-06,-0.00217418
6447,0.8571399999999999,0.28571399999999997,0.285715,1.0,1.0,1.43434e-06,-0.00020045599999999998
3321,0.4285733333333333,0.1428570000000001,1.0,0.5714275,1.0,1.60822e-06,-0.000239859
827,0.0,0.8571399999999998,0.42857249999999986,0.7142850000000002,1.0,1.68368e-06,-0.00188554
1477,0.14285733333333336,0.428571,0.5714274999999999,0.285715,1.0,1.43826e-06,-5.4637e-05
2784,0.28571399999999997,0.71429,0.8571424999999999,0.0,0.0,1.4e-06,0.0267017
7347,1.0,0.1428570000000001,0.42857249999999986,0.1428575,1.0,1.5620699999999999e-06,-0.000610305
3159,0.4285733333333333,0.0,0.7142850000000001,0.4285725,1.0,1.65024e-06,-0.000136801
6280,0.8571399999999999,0.1428570000000001,0.0,0.5714275,0.0,1.42399e-06,0.177086
6336,0.8571399999999999,0.1428570000000001,0.5714274999999999,0.0,0.0,1.4636e-06,0.28694899999999995
3826,0.4285733333333333,0.71429,1.0,0.1428575,0.0,1.41126e-06,0.0663628
5081,0.5714266666666667,1.0,0.7142850000000001,0.5714275,1.0,1.6712099999999998e-06,-0.000943672
938,0.0,1.0,0.285715,0.7142850000000002,0.0,1.5011700000000001e-06,0.0898398
7042,0.8571399999999999,1.0,0.0,0.1428575,0.0,1.53474e-06,0.0461483
3271,0.4285733333333333,0.1428570000000001,0.5714274999999999,0.4285725,1.0,1.5513299999999998e-06,-0.00012974700000000002
5144,0.7142866666666666,0.0,0.1428575,0.5714275,0.0,1.50403e-06,0.00102565
3488,0.4285733333333333,0.428571,0.285715,0.0,0.0,1.7e-06,0.0455541
538,0.0,0.5714299999999998,0.1428575,0.7142850000000002,0.0,1.66944e-06,0.00671777
3713,0.4285733333333333,0.71429,0.0,0.0,1.0,1.6033199999999999e-06,-0.000515426
133,0.0,0.1428570000000001,0.0,0.285715,1.0,1.67653e-06,-0.00018031099999999997
5234,0.7142866666666666,0.0,1.0,0.1428575,0.0,1.49125e-06,0.000469591
1439,0.14285733333333336,0.428571,0.1428575,1.0,1.0,1.45954e-06,-4.2844e-05
4307,0.5714266666666667,0.1428570000000001,0.7142850000000001,0.1428575,1.0,1.67653e-06,-0.000202211
5200,0.7142866666666666,0.0,0.7142850000000001,0.0,0.0,1.4969e-06,0.00065346
891,0.0,0.8571399999999998,1.0,0.7142850000000002,1.0,1.62644e-06,-0.00227884
7404,1.0,0.1428570000000001,0.8571424999999999,0.8571424999999998,0.0,1.53474e-06,0.368612
3657,0.4285733333333333,0.5714299999999998,0.5714274999999999,0.5714275,1.0,1.4422e-06,-0.000100321
7661,1.0,0.428571,0.8571424999999999,0.8571424999999998,1.0,1.4163299999999999e-06,-0.00023282
1942,0.14285733333333336,1.0,0.1428575,0.4285725,0.0,1.4842400000000002e-06,0.0791354
4035,0.4285733333333333,1.0,0.5714274999999999,0.1428575,1.0,1.6909e-06,-0.00181057
7444,1.0,0.28571399999999997,0.1428575,0.285715,0.0,1.67831e-06,0.15498599999999998
4517,0.5714266666666667,0.428571,0.285715,0.285715,1.0,1.4176e-06,-0.00019983299999999998
1648,0.14285733333333336,0.5714299999999998,1.0,0.0,0.0,1.7e-06,0.0194689
5103,0.5714266666666667,1.0,0.8571424999999999,1.0,1.0,1.67475e-06,-0.000494753
5762,0.7142866666666666,0.71429,0.0,0.1428575,0.0,1.53623e-06,0.00151629
5893,0.7142866666666666,0.8571399999999998,0.0,0.285715,1.0,1.63656e-06,-0.00038338300000000005
5380,0.7142866666666666,0.28571399999999997,0.0,0.285715,0.0,1.5745300000000001e-06,0.0730325
3456,0.4285733333333333,0.428571,0.0,0.0,0.0,1.7e-06,0.058160800000000006
1666,0.14285733333333336,0.71429,0.0,0.1428575,0.0,1.5792600000000002e-06,0.00216925
4350,0.5714266666666667,0.1428570000000001,1.0,1.0,0.0,1.49548e-06,0.425975
626,0.0,0.5714299999999998,1.0,0.1428575,0.0,1.67298e-06,0.0188023
6537,0.8571399999999999,0.428571,0.0,0.5714275,1.0,1.6712099999999998e-06,-0.0007027410000000001
4337,0.5714266666666667,0.1428570000000001,1.0,0.0,1.0,1.55899e-06,-0.00020161400000000002
4909,0.5714266666666667,0.8571399999999998,0.285715,0.8571424999999998,1.0,1.65197e-06,-0.000293405
6956,0.8571399999999999,0.8571399999999998,0.285715,0.8571424999999998,0.0,1.5377299999999999e-06,0.197924
3118,0.4285733333333333,0.0,0.285715,1.0,0.0,1.5025999999999998e-06,0.0007205730000000001
3068,0.28571399999999997,1.0,1.0,0.8571424999999998,0.0,1.59361e-06,0.0915682
3050,0.28571399999999997,1.0,0.8571424999999999,0.7142850000000002,0.0,1.5792600000000002e-06,0.0591148
931,0.0,1.0,0.285715,0.1428575,1.0,1.4369499999999999e-06,-0.00234987
8153,1.0,1.0,0.7142850000000001,0.5714275,1.0,1.66416e-06,-0.00110219
3759,0.4285733333333333,0.71429,0.285715,1.0,1.0,1.59361e-06,-0.00019334299999999998
3132,0.4285733333333333,0.0,0.42857249999999986,0.8571424999999998,0.0,1.5069e-06,0.000966264
2404,0.28571399999999997,0.28571399999999997,0.8571424999999999,0.285715,0.0,1.6065799999999999e-06,0.37959499999999996
858,0.0,0.8571399999999998,0.7142850000000001,0.7142850000000002,0.0,1.41887e-06,0.0197665
6395,0.8571399999999999,0.1428570000000001,1.0,0.7142850000000002,1.0,1.5513299999999998e-06,-0.00039154699999999996
1488,0.14285733333333336,0.428571,0.7142850000000001,0.0,0.0,1.7e-06,0.0864273
1341,0.14285733333333336,0.28571399999999997,0.42857249999999986,0.8571424999999998,1.0,1.45149e-06,-4.06037e-05
1391,0.14285733333333336,0.28571399999999997,0.8571424999999999,1.0,1.0,1.47178e-06,-4.03197e-05
2251,0.28571399999999997,0.1428570000000001,0.5714274999999999,0.7142850000000002,1.0,1.60822e-06,-0.000142383
836,0.0,0.8571399999999998,0.5714274999999999,0.285715,0.0,1.40498e-06,0.013595300000000001
7571,1.0,0.428571,0.1428575,0.1428575,1.0,1.6033199999999999e-06,-0.000538694
6541,0.8571399999999999,0.428571,0.0,0.8571424999999998,1.0,1.4201499999999999e-06,-0.000299965
7511,1.0,0.28571399999999997,0.7142850000000001,0.4285725,1.0,1.43304e-06,-0.0006439130000000001
2691,0.28571399999999997,0.71429,0.0,0.1428575,1.0,1.63826e-06,-0.00046507199999999997
1327,0.14285733333333336,0.28571399999999997,0.285715,1.0,1.0,1.4690399999999999e-06,-4.39643e-05
3370,0.4285733333333333,0.28571399999999997,0.285715,0.7142850000000002,0.0,1.58401e-06,0.26195300000000005
3833,0.4285733333333333,0.71429,1.0,0.5714275,1.0,1.6624099999999998e-06,-0.00012542
7350,1.0,0.1428570000000001,0.42857249999999986,0.4285725,0.0,1.48006e-06,0.383784
5324,0.7142866666666666,0.1428570000000001,0.5714274999999999,0.8571424999999998,0.0,1.47591e-06,0.376762
5960,0.7142866666666666,0.8571399999999998,0.5714274999999999,0.5714275,0.0,1.52143e-06,0.0134181
6654,0.8571399999999999,0.428571,1.0,1.0,0.0,1.69271e-06,0.00731963
1772,0.14285733333333336,0.71429,0.8571424999999999,0.8571424999999998,0.0,1.4e-06,0.036088199999999994
7763,1.0,0.5714299999999998,0.7142850000000001,0.1428575,1.0,1.4e-06,-0.000640844
4958,0.5714266666666667,0.8571399999999998,0.7142850000000001,1.0,0.0,1.5302700000000002e-06,0.0240931
1156,0.14285733333333336,0.1428570000000001,0.0,0.285715,0.0,1.52731e-06,0.000995697
2250,0.28571399999999997,0.1428570000000001,0.5714274999999999,0.7142850000000002,0.0,1.4012399999999999e-06,0.213784
6281,0.8571399999999999,0.1428570000000001,0.0,0.5714275,1.0,1.40874e-06,-0.00037207300000000005
4739,0.5714266666666667,0.71429,0.0,0.1428575,1.0,1.54374e-06,-0.000595691
3269,0.4285733333333333,0.1428570000000001,0.5714274999999999,0.285715,1.0,1.6624099999999998e-06,-0.000126358
3552,0.4285733333333333,0.428571,0.8571424999999999,0.0,0.0,1.6115000000000002e-06,0.0206942
1533,0.14285733333333336,0.428571,1.0,0.8571424999999998,1.0,1.41887e-06,-6.51934e-05
1001,0.0,1.0,0.8571424999999999,0.5714275,1.0,1.4227100000000002e-06,-0.0022894
7818,1.0,0.71429,0.0,0.7142850000000002,0.0,1.41887e-06,0.21804
7148,0.8571399999999999,1.0,0.8571424999999999,0.8571424999999998,0.0,1.7e-06,0.0145453
1668,0.14285733333333336,0.71429,0.0,0.285715,0.0,1.6963499999999999e-06,0.00180496
4149,0.5714266666666667,0.0,0.42857249999999986,0.285715,1.0,1.43565e-06,-0.00012082799999999999
16,0.0,0.0,0.1428575,0.0,0.0,1.53474e-06,0.00127363
6763,0.8571399999999999,0.5714299999999998,0.8571424999999999,0.7142850000000002,1.0,1.4137899999999999e-06,-0.000227617
3633,0.4285733333333333,0.5714299999999998,0.42857249999999986,0.0,1.0,1.43304e-06,-0.000138271
667,0.0,0.71429,0.1428575,0.7142850000000002,1.0,1.7e-06,-0.000121174
6963,0.8571399999999999,0.8571399999999998,0.42857249999999986,0.1428575,1.0,1.60822e-06,-0.000667721
1687,0.14285733333333336,0.71429,0.1428575,0.4285725,1.0,1.69271e-06,-0.000233578
5267,0.7142866666666666,0.1428570000000001,0.1428575,0.1428575,1.0,1.41126e-06,-0.000377147
7961,1.0,0.8571399999999998,0.1428575,0.5714275,1.0,1.5745300000000001e-06,-0.0006091919999999999
2554,0.28571399999999997,0.428571,1.0,0.7142850000000002,0.0,1.4898400000000002e-06,0.00986675
4815,0.5714266666666667,0.71429,0.5714274999999999,1.0,1.0,1.6659200000000001e-06,-0.000190025
2283,0.28571399999999997,0.1428570000000001,0.8571424999999999,0.7142850000000002,1.0,1.4e-06,-0.000242185
7250,1.0,0.0,0.7142850000000001,0.1428575,0.0,1.4856299999999998e-06,0.0008650519999999999
892,0.0,0.8571399999999998,1.0,0.8571424999999998,0.0,1.47591e-06,0.0447325
3245,0.4285733333333333,0.1428570000000001,0.285715,0.8571424999999998,1.0,1.4e-06,-0.00017659299999999998
5771,0.7142866666666666,0.71429,0.0,0.7142850000000002,1.0,1.5069e-06,-0.000371935
7800,1.0,0.5714299999999998,1.0,0.5714275,0.0,1.4e-06,0.0298857
6567,0.8571399999999999,0.428571,0.285715,0.4285725,1.0,1.61977e-06,-0.000396595
5639,0.7142866666666666,0.5714299999999998,0.0,0.4285725,1.0,1.5025999999999998e-06,-0.00042244699999999995
1253,0.14285733333333336,0.1428570000000001,0.8571424999999999,0.285715,1.0,1.4e-06,-0.000397901
4461,0.5714266666666667,0.28571399999999997,0.8571424999999999,0.8571424999999998,1.0,1.41126e-06,-7.21746e-05
2682,0.28571399999999997,0.5714299999999998,1.0,0.7142850000000002,0.0,1.7e-06,0.00674305
36,0.0,0.0,0.285715,0.285715,0.0,1.56984e-06,0.00106945
5657,0.7142866666666666,0.5714299999999998,0.1428575,0.5714275,1.0,1.40624e-06,-0.000129753
5096,0.5714266666666667,1.0,0.8571424999999999,0.5714275,0.0,1.6148e-06,0.032122000000000005
444,0.0,0.428571,0.42857249999999986,0.8571424999999998,0.0,1.7e-06,0.084977
2501,0.28571399999999997,0.428571,0.5714274999999999,0.285715,1.0,1.43434e-06,-5.17447e-05
498,0.0,0.428571,1.0,0.1428575,0.0,1.7e-06,0.0595409
981,0.0,1.0,0.7142850000000001,0.285715,1.0,1.43434e-06,-0.00295579
3084,0.4285733333333333,0.0,0.0,0.8571424999999998,0.0,1.5258400000000001e-06,0.00065187
3325,0.4285733333333333,0.1428570000000001,1.0,0.8571424999999998,1.0,1.4e-06,-0.000124706
2890,0.28571399999999997,0.8571399999999998,0.5714274999999999,0.7142850000000002,0.0,1.47868e-06,0.013152
5671,0.7142866666666666,0.5714299999999998,0.285715,0.4285725,1.0,1.41887e-06,-0.00024895900000000004
544,0.0,0.5714299999999998,0.285715,0.0,0.0,1.67653e-06,0.022688200000000002
7999,1.0,0.8571399999999998,0.42857249999999986,1.0,1.0,1.5968299999999999e-06,-0.000505335
4490,0.5714266666666667,0.428571,0.0,0.7142850000000002,0.0,1.6331700000000001e-06,0.00203054
1473,0.14285733333333336,0.428571,0.5714274999999999,0.0,1.0,1.57297e-06,-0.00010326700000000001
5959,0.7142866666666666,0.8571399999999998,0.5714274999999999,0.4285725,1.0,1.63826e-06,-0.000402187
5207,0.7142866666666666,0.0,0.7142850000000001,0.4285725,1.0,1.42143e-06,-0.000119839
8064,1.0,1.0,0.0,0.0,0.0,1.6468e-06,0.0179601
1030,0.14285733333333336,0.0,0.0,0.4285725,0.0,1.50547e-06,0.0006181730000000001
1448,0.14285733333333336,0.428571,0.285715,0.5714275,0.0,1.7e-06,0.0772229
7888,1.0,0.71429,0.7142850000000001,0.0,0.0,1.45282e-06,0.014576800000000001
6216,0.8571399999999999,0.0,0.5714274999999999,0.5714275,0.0,1.47316e-06,0.0008777580000000001
4135,0.5714266666666667,0.0,0.285715,0.4285725,1.0,1.43174e-06,-0.00015908600000000001
7124,0.8571399999999999,1.0,0.7142850000000001,0.285715,0.0,1.6624099999999998e-06,0.020236700000000003
532,0.0,0.5714299999999998,0.1428575,0.285715,0.0,1.6659200000000001e-06,0.0138764
962,0.0,1.0,0.5714274999999999,0.1428575,0.0,1.49407e-06,0.0271755
6056,0.7142866666666666,1.0,0.285715,0.5714275,0.0,1.5903999999999998e-06,0.029480900000000004
2425,0.28571399999999997,0.28571399999999997,1.0,0.5714275,1.0,1.46768e-06,-5.29307e-05
8141,1.0,1.0,0.5714274999999999,0.8571424999999998,1.0,1.6624099999999998e-06,-0.00100716
7968,1.0,0.8571399999999998,0.285715,0.0,0.0,1.49125e-06,0.018297099999999997
1377,0.14285733333333336,0.28571399999999997,0.8571424999999999,0.0,1.0,1.42786e-06,-4.65155e-05
5257,0.7142866666666666,0.1428570000000001,0.0,0.5714275,1.0,1.41887e-06,-0.000301878
3022,0.28571399999999997,1.0,0.5714274999999999,1.0,0.0,1.5714e-06,0.0376464
1503,0.14285733333333336,0.428571,0.7142850000000001,1.0,1.0,1.45282e-06,-2.9616100000000003e-05
7371,1.0,0.1428570000000001,0.5714274999999999,0.7142850000000002,1.0,1.5888e-06,-0.000581535
5636,0.7142866666666666,0.5714299999999998,0.0,0.285715,0.0,1.6065799999999999e-06,0.00166974
6593,0.8571399999999999,0.428571,0.5714274999999999,0.0,1.0,1.4163299999999999e-06,-0.000335193
7875,1.0,0.71429,0.5714274999999999,0.1428575,1.0,1.40624e-06,-0.000485725
1426,0.14285733333333336,0.428571,0.1428575,0.1428575,0.0,1.7e-06,0.0880577
6022,0.7142866666666666,1.0,0.0,0.4285725,0.0,1.55745e-06,0.188359
7815,1.0,0.71429,0.0,0.4285725,1.0,1.4304399999999997e-06,-0.00101455
740,0.0,0.71429,0.8571424999999999,0.285715,0.0,1.4e-06,0.00270188
5289,0.7142866666666666,0.1428570000000001,0.285715,0.5714275,1.0,1.4926599999999999e-06,-0.00035145
6638,0.8571399999999999,0.428571,0.8571424999999999,1.0,0.0,1.6909e-06,0.00841966
5800,0.7142866666666666,0.71429,0.285715,0.5714275,0.0,1.40373e-06,0.061274699999999994
144,0.0,0.1428570000000001,0.1428575,0.0,0.0,1.56984e-06,0.0010991
6238,0.8571399999999999,0.0,0.7142850000000001,1.0,0.0,1.50547e-06,0.000795012
1682,0.14285733333333336,0.71429,0.1428575,0.1428575,0.0,1.5968299999999999e-06,0.00266556
5124,0.7142866666666666,0.0,0.0,0.285715,0.0,1.4772899999999998e-06,0.000882202
5634,0.7142866666666666,0.5714299999999998,0.0,0.1428575,0.0,1.60007e-06,0.00243475
5779,0.7142866666666666,0.71429,0.1428575,0.1428575,1.0,1.55899e-06,-0.00048767900000000003
357,0.0,0.28571399999999997,0.8571424999999999,0.285715,1.0,1.51268e-06,-4.99138e-05
5569,0.7142866666666666,0.428571,0.5714274999999999,0.0,1.0,1.44352e-06,-0.000258825
3679,0.4285733333333333,0.5714299999999998,0.7142850000000001,1.0,1.0,1.44089e-06,-6.8605e-05
4722,0.5714266666666667,0.5714299999999998,1.0,0.1428575,0.0,1.5317600000000003e-06,0.00201276
986,0.0,1.0,0.7142850000000001,0.7142850000000002,0.0,1.5302700000000002e-06,0.0217847
5952,0.7142866666666666,0.8571399999999998,0.5714274999999999,0.0,0.0,1.5011700000000001e-06,0.0190927
2525,0.28571399999999997,0.428571,0.7142850000000001,0.8571424999999998,1.0,1.62644e-06,-0.00010433799999999999
3905,0.4285733333333333,0.8571399999999998,0.5714274999999999,0.0,1.0,1.6659200000000001e-06,-0.00198561
1954,0.14285733333333336,1.0,0.285715,0.1428575,0.0,1.49548e-06,0.011888
5402,0.7142866666666666,0.28571399999999997,0.1428575,0.7142850000000002,0.0,1.6659200000000001e-06,0.052415699999999996
1421,0.14285733333333336,0.428571,0.0,0.8571424999999998,1.0,1.4501499999999998e-06,-4.06349e-05
6882,0.8571399999999999,0.71429,0.8571424999999999,0.1428575,0.0,1.46224e-06,0.06979439999999999
398,0.0,0.428571,0.0,1.0,0.0,1.7e-06,0.00253384
5737,0.7142866666666666,0.5714299999999998,0.8571424999999999,0.5714275,1.0,1.4125299999999998e-06,-0.000129056
5815,0.7142866666666666,0.71429,0.42857249999999986,0.4285725,1.0,1.62812e-06,-0.00024995
1655,0.14285733333333336,0.5714299999999998,1.0,0.4285725,1.0,1.6963499999999999e-06,-6.73063e-05
607,0.0,0.5714299999999998,0.7142850000000001,1.0,1.0,1.60822e-06,-4.7873199999999994e-05
4198,0.5714266666666667,0.0,0.8571424999999999,0.4285725,0.0,1.55438e-06,0.000731833
4006,0.4285733333333333,1.0,0.285715,0.4285725,0.0,1.53923e-06,0.0323369
7788,1.0,0.5714299999999998,0.8571424999999999,0.8571424999999998,0.0,1.4e-06,0.0066531
3640,0.4285733333333333,0.5714299999999998,0.42857249999999986,0.5714275,0.0,1.7e-06,0.00240781
6187,0.8571399999999999,0.0,0.285715,0.7142850000000002,1.0,1.4448400000000002e-06,-0.000257272
7412,1.0,0.1428570000000001,1.0,0.285715,0.0,1.53474e-06,0.378999
1224,0.14285733333333336,0.1428570000000001,0.5714274999999999,0.5714275,0.0,1.4e-06,0.10868399999999999
6159,0.8571399999999999,0.0,0.0,1.0,1.0,1.40373e-06,-0.000165151
2223,0.28571399999999997,0.1428570000000001,0.285715,1.0,1.0,1.42786e-06,-5.60957e-05
6130,0.7142866666666666,1.0,1.0,0.1428575,0.0,1.64852e-06,0.028196699999999998
7503,1.0,0.28571399999999997,0.5714274999999999,1.0,1.0,1.40498e-06,-0.00024093900000000002
5031,0.5714266666666667,1.0,0.285715,0.4285725,1.0,1.65891e-06,-0.00188399
3345,0.4285733333333333,0.28571399999999997,0.1428575,0.0,1.0,1.65197e-06,-0.000336485
8030,1.0,0.8571399999999998,0.7142850000000001,1.0,0.0,1.6033199999999999e-06,0.00389395
2069,0.28571399999999997,0.0,0.1428575,0.285715,1.0,1.5467700000000002e-06,-0.000170025
2943,0.28571399999999997,0.8571399999999998,1.0,1.0,1.0,1.5968299999999999e-06,-0.00247359
6124,0.7142866666666666,1.0,0.8571424999999999,0.8571424999999998,0.0,1.65024e-06,0.011078
6318,0.8571399999999999,0.1428570000000001,0.285715,1.0,0.0,1.48006e-06,0.35944299999999996
131,0.0,0.1428570000000001,0.0,0.1428575,1.0,1.6247700000000001e-06,-0.000437365
4820,0.5714266666666667,0.71429,0.7142850000000001,0.285715,0.0,1.42399e-06,0.010724899999999999
6341,0.8571399999999999,0.1428570000000001,0.5714274999999999,0.285715,1.0,1.50403e-06,-0.00045726
4663,0.5714266666666667,0.5714299999999998,0.42857249999999986,0.4285725,1.0,1.4690399999999999e-06,-0.000210431
2563,0.28571399999999997,0.5714299999999998,0.0,0.1428575,1.0,1.5761099999999999e-06,-0.000220541
4526,0.5714266666666667,0.428571,0.285715,1.0,0.0,1.63486e-06,0.00572888
4676,0.5714266666666667,0.5714299999999998,0.5714274999999999,0.285715,0.0,1.5968299999999999e-06,0.00287411
1529,0.14285733333333336,0.428571,1.0,0.5714275,1.0,1.4501499999999998e-06,-4.3702600000000004e-05
5928,0.7142866666666666,0.8571399999999998,0.285715,0.5714275,0.0,1.4969e-06,0.11403900000000002
3577,0.4285733333333333,0.428571,1.0,0.5714275,1.0,1.4555e-06,-6.13186e-05
3777,0.4285733333333333,0.71429,0.5714274999999999,0.0,1.0,1.67653e-06,-0.000506161
215,0.0,0.1428570000000001,0.7142850000000001,0.4285725,1.0,1.4e-06,-0.000344613
7910,1.0,0.71429,0.8571424999999999,0.4285725,0.0,1.4772899999999998e-06,0.0638047
5983,0.7142866666666666,0.8571399999999998,0.7142850000000001,1.0,1.0,1.6433700000000002e-06,-0.000267396
1544,0.14285733333333336,0.5714299999999998,0.0,0.5714275,0.0,1.7e-06,0.00401912
657,0.0,0.71429,0.1428575,0.0,1.0,1.7e-06,-0.000543321
1305,0.14285733333333336,0.28571399999999997,0.1428575,0.5714275,1.0,1.46224e-06,-6.21207e-05
5494,0.7142866666666666,0.28571399999999997,1.0,0.4285725,0.0,1.7e-06,0.19933800000000002
3062,0.28571399999999997,1.0,1.0,0.4285725,0.0,1.5872e-06,0.10597000000000001
6243,0.8571399999999999,0.0,0.8571424999999999,0.1428575,1.0,1.42399e-06,-0.000143515
2186,0.28571399999999997,0.1428570000000001,0.0,0.7142850000000002,0.0,1.5243600000000001e-06,0.000887297
4911,0.5714266666666667,0.8571399999999998,0.285715,1.0,1.0,1.67475e-06,-0.00053612
4328,0.5714266666666667,0.1428570000000001,0.8571424999999999,0.5714275,0.0,1.4636e-06,0.309512
4134,0.5714266666666667,0.0,0.285715,0.4285725,0.0,1.4898400000000002e-06,0.00101088
6198,0.8571399999999999,0.0,0.42857249999999986,0.4285725,0.0,1.45149e-06,0.00110305
897,0.0,1.0,0.0,0.0,1.0,1.4e-06,-0.00725749
7789,1.0,0.5714299999999998,0.8571424999999999,0.8571424999999998,1.0,1.41887e-06,-0.00022571400000000001
4932,0.5714266666666667,0.8571399999999998,0.5714274999999999,0.285715,0.0,1.49407e-06,0.0285238
5897,0.7142866666666666,0.8571399999999998,0.0,0.5714275,1.0,1.69453e-06,-0.000430361
2450,0.28571399999999997,0.428571,0.1428575,0.1428575,0.0,1.7e-06,0.0897993
6778,0.8571399999999999,0.5714299999999998,1.0,0.7142850000000002,0.0,1.4e-06,0.0209262
1904,0.14285733333333336,0.8571399999999998,1.0,0.0,0.0,1.47591e-06,0.054321100000000004
574,0.0,0.5714299999999998,0.42857249999999986,1.0,0.0,1.66944e-06,0.00940784
7625,1.0,0.428571,0.5714274999999999,0.5714275,1.0,1.4024899999999998e-06,-0.000185274
5320,0.7142866666666666,0.1428570000000001,0.5714274999999999,0.5714275,0.0,1.45954e-06,0.327954
3689,0.4285733333333333,0.5714299999999998,0.8571424999999999,0.5714275,1.0,1.42657e-06,-0.0001079
7267,1.0,0.0,0.8571424999999999,0.1428575,1.0,1.40874e-06,-0.00018690799999999998
5464,0.7142866666666666,0.28571399999999997,0.7142850000000001,0.5714275,0.0,1.7e-06,0.223635
4725,0.5714266666666667,0.5714299999999998,1.0,0.285715,1.0,1.4581899999999998e-06,-0.00011213299999999999
7071,0.8571399999999999,1.0,0.1428575,1.0,1.0,1.49832e-06,-0.00172716
3117,0.4285733333333333,0.0,0.285715,0.8571424999999998,1.0,1.4227100000000002e-06,-0.00012241
3695,0.4285733333333333,0.5714299999999998,0.8571424999999999,1.0,1.0,1.41506e-06,-6.51404e-05
4546,0.5714266666666667,0.428571,0.5714274999999999,0.1428575,0.0,1.63826e-06,0.026177999999999996
5398,0.7142866666666666,0.28571399999999997,0.1428575,0.4285725,0.0,1.59845e-06,0.0845916
3929,0.4285733333333333,0.8571399999999998,0.7142850000000001,0.5714275,1.0,1.6963499999999999e-06,-0.000332949
1512,0.14285733333333336,0.428571,0.8571424999999999,0.5714275,0.0,1.4636e-06,0.023878
4431,0.5714266666666667,0.28571399999999997,0.5714274999999999,1.0,1.0,1.4163299999999999e-06,-8.80793e-05
1124,0.14285733333333336,0.0,0.8571424999999999,0.285715,0.0,1.67831e-06,0.00164827
6999,0.8571399999999999,0.8571399999999998,0.7142850000000001,0.4285725,1.0,1.5968299999999999e-06,-0.000429111
6496,0.8571399999999999,0.28571399999999997,0.8571424999999999,0.0,0.0,1.7e-06,0.286217
665,0.0,0.71429,0.1428575,0.5714275,1.0,1.7e-06,-0.000194035
4279,0.5714266666666667,0.1428570000000001,0.42857249999999986,0.4285725,1.0,1.53623e-06,-0.00030681400000000003
3937,0.4285733333333333,0.8571399999999998,0.8571424999999999,0.0,1.0,1.7e-06,-0.000345139
6586,0.8571399999999999,0.428571,0.42857249999999986,0.7142850000000002,0.0,1.6872799999999998e-06,0.00839565
7652,1.0,0.428571,0.8571424999999999,0.285715,0.0,1.7e-06,0.00628689
6006,0.7142866666666666,0.8571399999999998,1.0,0.4285725,0.0,1.55899e-06,0.12707100000000002
