,training_loss,validation_loss
912,7.099419,7.1026893
913,7.0987983,7.102069
914,7.0981774,7.1014485
915,7.097557,7.1008277
916,7.096936,7.1002073
917,7.0963173,7.0995874
918,7.0956964,7.098969
919,7.0950775,7.098348
920,7.094458,7.0977287
921,7.0938377,7.09711
922,7.0932183,7.096491
923,7.0925994,7.095871
924,7.0919805,7.095252
925,7.091362,7.094633
926,7.090742,7.094015
927,7.0901237,7.093396
928,7.089505,7.0927773
929,7.0888863,7.092159
930,7.088267,7.09154
931,7.08765,7.0909224
932,7.087032,7.0903044
933,7.086413,7.0896864
934,7.085796,7.089068
935,7.0851774,7.088451
936,7.08456,7.0878344
937,7.0839415,7.0872154
938,7.083325,7.0865984
939,7.082707,7.085981
940,7.082091,7.0853653
941,7.0814734,7.084748
942,7.080857,7.084131
943,7.0802402,7.083515
944,7.0796227,7.0828977
945,7.079006,7.082281
946,7.0783906,7.0816646
947,7.077773,7.081049
948,7.0771575,7.080432
949,7.076542,7.079817
950,7.0759254,7.079202
951,7.0753098,7.0785847
952,7.0746937,7.077969
953,7.074078,7.0773544
954,7.073463,7.076738
955,7.072847,7.0761237
956,7.072232,7.075508
957,7.0716176,7.074894
958,7.071002,7.0742784
959,7.0703874,7.073663
960,7.0697722,7.0730486
961,7.0691586,7.0724344
962,7.0685434,7.0718203
963,7.0679297,7.071206
964,7.0673156,7.0705924
965,7.066701,7.069978
966,7.066087,7.069364
967,7.0654736,7.068752
968,7.06486,7.0681376
969,7.0642457,7.0675235
970,7.0636325,7.0669103
971,7.063019,7.066297
972,7.062405,7.065683
973,7.061792,7.0650706
974,7.061179,7.064457
975,7.060566,7.0638437
976,7.059953,7.0632324
977,7.059341,7.0626187
978,7.058728,7.0620074
979,7.0581164,7.0613956
980,7.0575037,7.0607824
981,7.056891,7.0601707
982,7.0562797,7.059559
983,7.055668,7.0589476
984,7.055055,7.058335
985,7.0544434,7.057723
986,7.053832,7.0571117
987,7.0532207,7.056501
988,7.0526094,7.05589
989,7.0519977,7.0552773
990,7.051387,7.0546675
991,7.0507755,7.0540557
992,7.050165,7.0534463
993,7.049555,7.052835
994,7.0489435,7.052224
995,7.0483336,7.051614
996,7.047723,7.051003
997,7.047112,7.050394
998,7.046502,7.0497837
999,7.0458927,7.049174
1000,7.045283,7.0485644
1001,7.0446725,7.0479536
1002,7.044063,7.047344
1003,7.0434537,7.0467353
1004,7.0428443,7.046126
1005,7.042234,7.0455165
1006,7.041626,7.044908
1007,7.0410166,7.044299
1008,7.040407,7.043689
1009,7.039798,7.0430813
1010,7.03919,7.042472
1011,7.038581,7.0418634
1012,7.037972,7.041255
1013,7.037364,7.0406475
1014,7.036756,7.040038
1015,7.0361476,7.0394306
1016,7.0355396,7.038823
1017,7.034932,7.038215
1018,7.034324,7.0376077
1019,7.033716,7.037
1020,7.0331087,7.036393
1021,7.0325017,7.0357857
1022,7.0318947,7.0351787
1023,7.0312867,7.034572
1024,7.0306797,7.033964
1025,7.0300727,7.0333576
1026,7.029466,7.0327506
1027,7.028859,7.0321436
1028,7.028252,7.0315375
1029,7.0276456,7.030931
1030,7.027039,7.030324
1031,7.026433,7.029718
1032,7.0258274,7.029112
1033,7.025221,7.0285068
1034,7.0246153,7.0279007
1035,7.0240083,7.0272946
1036,7.0234036,7.0266895
1037,7.022798,7.0260835
1038,7.022192,7.0254784
1039,7.0215864,7.024873
1040,7.020982,7.0242686
1041,7.0203767,7.0236635
1042,7.019771,7.023058
1043,7.0191674,7.022454
1044,7.018562,7.021849
1045,7.0179567,7.021243
1046,7.017352,7.0206394
1047,7.0167484,7.020036
1048,7.016143,7.0194306
1049,7.0155387,7.018827
1050,7.014935,7.018223
1051,7.0143313,7.017619
1052,7.0137277,7.0170155
1053,7.0131235,7.0164113
1054,7.01252,7.015808
1055,7.0119166,7.0152054
1056,7.0113144,7.0146017
1057,7.01071,7.013998
1058,7.010107,7.0133953
1059,7.0095034,7.0127926
1060,7.0089006,7.01219
1061,7.008297,7.011587
1062,7.0076947,7.010984
1063,7.007092,7.010381
1064,7.0064893,7.0097795
