Theta,Pitch,Duty Cycle,Fill Factor,Mode,Lambda,Transmission
14.7778,7.50E-07,0.65,0.25,1,1.66398E-06,-0.00987164
14.7778,7.50E-07,0.65,0.25,1,1.66147E-06,-0.0101477
14.7778,7.50E-07,0.65,0.25,1,1.65896E-06,-0.010383
14.7778,7.50E-07,0.65,0.25,1,1.65646E-06,-0.0105822
14.7778,7.50E-07,0.65,0.25,1,1.65397E-06,-0.0107628
14.7778,7.50E-07,0.65,0.25,1,1.65148E-06,-0.010949
14.7778,7.50E-07,0.65,0.25,1,1.64901E-06,-0.0111646
14.7778,7.50E-07,0.65,0.25,1,1.64654E-06,-0.0114269
14.7778,7.50E-07,0.65,0.25,1,1.64407E-06,-0.0117441
14.7778,7.50E-07,0.65,0.25,1,1.64162E-06,-0.0121187
14.7778,7.50E-07,0.65,0.25,1,1.63917E-06,-0.0125562
14.7778,7.50E-07,0.65,0.25,1,1.63673E-06,-0.0130776
14.7778,7.50E-07,0.65,0.25,1,1.6343E-06,-0.0137321
14.7778,7.50E-07,0.65,0.25,1,1.63187E-06,-0.0146067
14.7778,7.50E-07,0.65,0.25,1,1.62946E-06,-0.0158285
14.7778,7.50E-07,0.65,0.25,1,1.62704E-06,-0.017559
14.7778,7.50E-07,0.65,0.25,1,1.62464E-06,-0.0199785
14.7778,7.50E-07,0.65,0.25,1,1.62224E-06,-0.0232658
14.7778,7.50E-07,0.65,0.25,1,1.61985E-06,-0.0275763
14.7778,7.50E-07,0.65,0.25,1,1.61747E-06,-0.033023
14.7778,7.50E-07,0.65,0.25,1,1.61509E-06,-0.0396668
14.7778,7.50E-07,0.65,0.25,1,1.61272E-06,-0.0475165
14.7778,7.50E-07,0.65,0.25,1,1.61036E-06,-0.0565406
14.7778,7.50E-07,0.65,0.25,1,1.60801E-06,-0.0666853
14.7778,7.50E-07,0.65,0.25,1,1.60566E-06,-0.0778956
14.7778,7.50E-07,0.65,0.25,1,1.60332E-06,-0.090131
14.7778,7.50E-07,0.65,0.25,1,1.60098E-06,-0.103372
14.7778,7.50E-07,0.65,0.25,1,1.59866E-06,-0.117614
14.7778,7.50E-07,0.65,0.25,1,1.59633E-06,-0.132845
14.7778,7.50E-07,0.65,0.25,1,1.59402E-06,-0.149015
14.7778,7.50E-07,0.65,0.25,1,1.59171E-06,-0.166008
14.7778,7.50E-07,0.65,0.25,1,1.58941E-06,-0.183611
14.7778,7.50E-07,0.65,0.25,1,1.58712E-06,-0.201503
14.7778,7.50E-07,0.65,0.25,1,1.58483E-06,-0.219262
14.7778,7.50E-07,0.65,0.25,1,1.58255E-06,-0.236394
14.7778,7.50E-07,0.65,0.25,1,1.58027E-06,-0.252377
14.7778,7.50E-07,0.65,0.25,1,1.57801E-06,-0.266718
14.7778,7.50E-07,0.65,0.25,1,1.57574E-06,-0.279011
14.7778,7.50E-07,0.65,0.25,1,1.57349E-06,-0.288983
14.7778,7.50E-07,0.65,0.25,1,1.57124E-06,-0.296514
14.7778,7.50E-07,0.65,0.25,1,0.000001569,-0.301645
14.7778,7.50E-07,0.65,0.25,1,1.56676E-06,-0.304548
14.7778,7.50E-07,0.65,0.25,1,1.56453E-06,-0.305483
14.7778,7.50E-07,0.65,0.25,1,1.56231E-06,-0.304737
14.7778,7.50E-07,0.65,0.25,1,1.56009E-06,-0.302572
14.7778,7.50E-07,0.65,0.25,1,1.55788E-06,-0.299177
14.7778,7.50E-07,0.65,0.25,1,1.55568E-06,-0.294643
14.7778,7.50E-07,0.65,0.25,1,1.55348E-06,-0.288962
14.7778,7.50E-07,0.65,0.25,1,1.55129E-06,-0.282047
14.7778,7.50E-07,0.65,0.25,1,1.5491E-06,-0.273774
14.7778,7.50E-07,0.65,0.25,1,1.54692E-06,-0.264031
14.7778,7.50E-07,0.65,0.25,1,1.54475E-06,-0.25276
14.7778,7.50E-07,0.65,0.25,1,1.54258E-06,-0.239995
14.7778,7.50E-07,0.65,0.25,1,1.54042E-06,-0.225877
14.7778,7.50E-07,0.65,0.25,1,1.53827E-06,-0.210653
14.7778,7.50E-07,0.65,0.25,1,1.53612E-06,-0.19465
14.7778,7.50E-07,0.65,0.25,1,1.53397E-06,-0.178242
14.7778,7.50E-07,0.65,0.25,1,1.53184E-06,-0.161809
14.7778,7.50E-07,0.65,0.25,1,1.5297E-06,-0.145697
14.7778,7.50E-07,0.65,0.25,1,1.52758E-06,-0.130191
14.7778,7.50E-07,0.65,0.25,1,1.52546E-06,-0.115494
14.7778,7.50E-07,0.65,0.25,1,1.52335E-06,-0.101731
14.7778,7.50E-07,0.65,0.25,1,1.52124E-06,-0.0889558
14.7778,7.50E-07,0.65,0.25,1,1.51914E-06,-0.0771695
14.7778,7.50E-07,0.65,0.25,1,1.51704E-06,-0.0663449
14.7778,7.50E-07,0.65,0.25,1,1.51495E-06,-0.0564442
14.7778,7.50E-07,0.65,0.25,1,1.51287E-06,-0.0474339
14.7778,7.50E-07,0.65,0.25,1,1.51079E-06,-0.0392919
14.7778,7.50E-07,0.65,0.25,1,1.50871E-06,-0.0320069
14.7778,7.50E-07,0.65,0.25,1,1.50665E-06,-0.0255738
14.7778,7.50E-07,0.65,0.25,1,1.50458E-06,-0.0199851
14.7778,7.50E-07,0.65,0.25,1,1.50253E-06,-0.0152236
14.7778,7.50E-07,0.65,0.25,1,1.50048E-06,-0.011257
14.7778,7.50E-07,0.65,0.25,1,1.49843E-06,-0.00803614
14.7778,7.50E-07,0.65,0.25,1,1.49639E-06,-0.00549683
14.7778,7.50E-07,0.65,0.25,1,1.49436E-06,-0.00356412
14.7778,7.50E-07,0.65,0.25,1,1.49233E-06,-0.00215795
14.7778,7.50E-07,0.65,0.25,1,1.49031E-06,-0.00119831
14.7778,7.50E-07,0.65,0.25,1,1.48829E-06,-0.000609148
14.7778,7.50E-07,0.65,0.25,1,1.48628E-06,-0.000320327
14.7778,7.50E-07,0.65,0.25,1,1.48427E-06,-0.000267961
14.7778,7.50E-07,0.65,0.25,1,1.48227E-06,-0.000393685
14.7778,7.50E-07,0.65,0.25,1,1.48028E-06,-0.000643727
14.7778,7.50E-07,0.65,0.25,1,1.47829E-06,-0.000968475
14.7778,7.50E-07,0.65,0.25,1,1.4763E-06,-0.00132293
14.7778,7.50E-07,0.65,0.25,1,1.47432E-06,-0.00166799
14.7778,7.50E-07,0.65,0.25,1,1.47235E-06,-0.00197219
14.7778,7.50E-07,0.65,0.25,1,1.47038E-06,-0.00221321
14.7778,7.50E-07,0.65,0.25,1,1.46841E-06,-0.0023787
14.7778,7.50E-07,0.65,0.25,1,1.46646E-06,-0.00246586
14.7778,7.50E-07,0.65,0.25,1,1.4645E-06,-0.00247995
14.7778,7.50E-07,0.65,0.25,1,1.46255E-06,-0.00243185
14.7778,7.50E-07,0.65,0.25,1,1.46061E-06,-0.00233535
14.7778,7.50E-07,0.65,0.25,1,1.45867E-06,-0.00220461
14.7778,7.50E-07,0.65,0.25,1,1.45674E-06,-0.00205238
14.7778,7.50E-07,0.65,0.25,1,1.45481E-06,-0.00188924
14.7778,7.50E-07,0.65,0.25,1,1.45289E-06,-0.00172366
14.7778,7.50E-07,0.65,0.25,1,1.45097E-06,-0.00156278
14.7778,7.50E-07,0.65,0.25,1,1.44906E-06,-0.00141323
14.7778,7.50E-07,0.65,0.25,1,1.44715E-06,-0.00128181
14.7778,7.50E-07,0.65,0.25,1,1.44525E-06,-0.00117552
14.7778,7.50E-07,0.65,0.25,1,1.44335E-06,-0.00110097
14.7778,7.50E-07,0.65,0.25,1,1.44146E-06,-0.0010634
14.7778,7.50E-07,0.65,0.25,1,1.43957E-06,-0.00106546
14.7778,7.50E-07,0.65,0.25,1,1.43769E-06,-0.00110633
14.7778,7.50E-07,0.65,0.25,1,1.43581E-06,-0.00118139
14.7778,7.50E-07,0.65,0.25,1,1.43394E-06,-0.00128258
14.7778,7.50E-07,0.65,0.25,1,1.43207E-06,-0.00139946
14.7778,7.50E-07,0.65,0.25,1,1.43021E-06,-0.00152065
14.7778,7.50E-07,0.65,0.25,1,1.42835E-06,-0.0016354
14.7778,7.50E-07,0.65,0.25,1,1.4265E-06,-0.00173476
14.7778,7.50E-07,0.65,0.25,1,1.42465E-06,-0.00181242
14.7778,7.50E-07,0.65,0.25,1,1.42281E-06,-0.00186468
14.7778,7.50E-07,0.65,0.25,1,1.42097E-06,-0.00189013
14.7778,7.50E-07,0.65,0.25,1,1.41914E-06,-0.00188887
14.7778,7.50E-07,0.65,0.25,1,1.41731E-06,-0.00186179
14.7778,7.50E-07,0.65,0.25,1,1.41548E-06,-0.00181009
14.7778,7.50E-07,0.65,0.25,1,1.41366E-06,-0.00173519
14.7778,7.50E-07,0.65,0.25,1,1.41185E-06,-0.00163899
14.7778,7.50E-07,0.65,0.25,1,1.41004E-06,-0.00152445
14.7778,7.50E-07,0.65,0.25,1,1.40823E-06,-0.00139605
14.7778,7.50E-07,0.65,0.25,1,1.40643E-06,-0.00126006
14.7778,7.50E-07,0.65,0.25,1,1.40463E-06,-0.00112437
14.7778,7.50E-07,0.65,0.25,1,1.40284E-06,-0.00099778
14.7778,7.50E-07,0.65,0.25,1,1.40105E-06,-0.00088891
14.7778,7.50E-07,0.65,0.25,1,1.39927E-06,-0.000804956
14.7778,7.50E-07,0.65,0.25,1,1.39749E-06,-0.000750548
14.7778,7.50E-07,0.65,0.25,1,1.39572E-06,-0.000727013
14.7778,7.50E-07,0.65,0.25,1,1.39395E-06,-0.000732235
14.7778,7.50E-07,0.65,0.25,1,1.39218E-06,-0.000761135
14.7778,7.50E-07,0.65,0.25,1,1.39042E-06,-0.000806683
14.7778,7.50E-07,0.65,0.25,1,1.38866E-06,-0.000861194
14.7778,7.50E-07,0.65,0.25,1,1.38691E-06,-0.000917608
14.7778,7.50E-07,0.65,0.25,1,1.38517E-06,-0.000970492
14.7778,7.50E-07,0.65,0.25,1,1.38342E-06,-0.00101655
14.7778,7.50E-07,0.65,0.25,1,1.38168E-06,-0.00105461
14.7778,7.50E-07,0.65,0.25,1,1.37995E-06,-0.0010851
14.7778,7.50E-07,0.65,0.25,1,1.37822E-06,-0.00110933
14.7778,7.50E-07,0.65,0.25,1,1.37649E-06,-0.00112866
14.7778,7.50E-07,0.65,0.25,1,1.37477E-06,-0.00114387
14.7778,7.50E-07,0.65,0.25,1,1.37306E-06,-0.00115488
14.7778,7.50E-07,0.65,0.25,1,1.37134E-06,-0.0011608
14.7778,7.50E-07,0.65,0.25,1,1.36964E-06,-0.00116029
14.7778,7.50E-07,0.65,0.25,1,1.36793E-06,-0.00115208
14.7778,7.50E-07,0.65,0.25,1,1.36623E-06,-0.00113544
14.7778,7.50E-07,0.65,0.25,1,1.36454E-06,-0.00111047
14.7778,7.50E-07,0.65,0.25,1,1.36284E-06,-0.00107819
14.7778,7.50E-07,0.65,0.25,1,1.36116E-06,-0.0010403
14.7778,7.50E-07,0.65,0.25,1,1.35947E-06,-0.000998829
14.7778,7.50E-07,0.65,0.25,1,1.3578E-06,-0.000955712
14.7778,7.50E-07,0.65,0.25,1,1.35612E-06,-0.000912428
14.7778,7.50E-07,0.65,0.25,1,1.35445E-06,-0.00086983
14.7778,7.50E-07,0.65,0.25,1,1.35278E-06,-0.000828168
14.7778,7.50E-07,0.65,0.25,1,1.35112E-06,-0.00078728
14.7778,7.50E-07,0.65,0.25,1,1.34946E-06,-0.000746888
14.7778,7.50E-07,0.65,0.25,1,1.34781E-06,-0.000706875
14.7778,7.50E-07,0.65,0.25,1,1.34616E-06,-0.00066749
14.7778,7.50E-07,0.65,0.25,1,1.34451E-06,-0.000629404
14.7778,7.50E-07,0.65,0.25,1,1.34287E-06,-0.000593629
14.7778,7.50E-07,0.65,0.25,1,1.34123E-06,-0.000561332
14.7778,7.50E-07,0.65,0.25,1,1.3396E-06,-0.000533615
14.7778,7.50E-07,0.65,0.25,1,1.33797E-06,-0.000511311
14.7778,7.50E-07,0.65,0.25,1,1.33634E-06,-0.000494857
14.7778,7.50E-07,0.65,0.25,1,1.33472E-06,-0.000484258
14.7778,7.50E-07,0.65,0.25,1,1.3331E-06,-0.000479127
14.7778,7.50E-07,0.65,0.25,1,1.33149E-06,-0.000478774
14.7778,7.50E-07,0.65,0.25,1,1.32988E-06,-0.000482309
14.7778,7.50E-07,0.65,0.25,1,1.32827E-06,-0.000488739
14.7778,7.50E-07,0.65,0.25,1,1.32667E-06,-0.000497036
14.7778,7.50E-07,0.65,0.25,1,1.32507E-06,-0.00050619
14.7778,7.50E-07,0.65,0.25,1,1.32347E-06,-0.000515268
14.7778,7.50E-07,0.65,0.25,1,1.32188E-06,-0.000523473
14.7778,7.50E-07,0.65,0.25,1,1.32029E-06,-0.00053022
14.7778,7.50E-07,0.65,0.25,1,1.31871E-06,-0.000535205
14.7778,7.50E-07,0.65,0.25,1,1.31713E-06,-0.000538456
14.7778,7.50E-07,0.65,0.25,1,1.31555E-06,-0.00054032
14.7778,7.50E-07,0.65,0.25,1,1.31398E-06,-0.000541392
14.7778,7.50E-07,0.65,0.25,1,1.31241E-06,-0.000542368
14.7778,7.50E-07,0.65,0.25,1,1.31085E-06,-0.000543865
14.7778,7.50E-07,0.65,0.25,1,1.30929E-06,-0.000546242
14.7778,7.50E-07,0.65,0.25,1,1.30773E-06,-0.000549473
14.7778,7.50E-07,0.65,0.25,1,1.30618E-06,-0.00055312
14.7778,7.50E-07,0.65,0.25,1,1.30463E-06,-0.000556428
14.7778,7.50E-07,0.65,0.25,1,1.30308E-06,-0.000558511
14.7778,7.50E-07,0.65,0.25,1,1.30154E-06,-0.000558617
14.7778,7.50E-07,0.65,0.25,1,0.0000013,-0.000556387
14.8889,7.50E-07,0.65,0.25,0,0.0000017,0.000186642
14.8889,7.50E-07,0.65,0.25,0,1.69738E-06,-1.00E-05
14.8889,7.50E-07,0.65,0.25,0,1.69476E-06,-0.00011569
14.8889,7.50E-07,0.65,0.25,0,1.69215E-06,-9.75E-05
14.8889,7.50E-07,0.65,0.25,0,1.68955E-06,7.69E-05
14.8889,7.50E-07,0.65,0.25,0,1.68696E-06,0.000438344
14.8889,7.50E-07,0.65,0.25,0,1.68437E-06,0.00101504
14.8889,7.50E-07,0.65,0.25,0,1.6818E-06,0.00183145
14.8889,7.50E-07,0.65,0.25,0,1.67923E-06,0.00290729
14.8889,7.50E-07,0.65,0.25,0,1.67667E-06,0.0042567
14.8889,7.50E-07,0.65,0.25,0,1.67411E-06,0.00588759
14.8889,7.50E-07,0.65,0.25,0,1.67157E-06,0.00780155
14.8889,7.50E-07,0.65,0.25,0,1.66903E-06,0.0099942
14.8889,7.50E-07,0.65,0.25,0,1.6665E-06,0.0124563
14.8889,7.50E-07,0.65,0.25,0,1.66398E-06,0.0151754
14.8889,7.50E-07,0.65,0.25,0,1.66147E-06,0.0181385
14.8889,7.50E-07,0.65,0.25,0,1.65896E-06,0.0213354
14.8889,7.50E-07,0.65,0.25,0,1.65646E-06,0.0247618
14.8889,7.50E-07,0.65,0.25,0,1.65397E-06,0.0284235
14.8889,7.50E-07,0.65,0.25,0,1.65148E-06,0.0323402
14.8889,7.50E-07,0.65,0.25,0,1.64901E-06,0.0365482
14.8889,7.50E-07,0.65,0.25,0,1.64654E-06,0.0411031
14.8889,7.50E-07,0.65,0.25,0,1.64407E-06,0.0460804
14.8889,7.50E-07,0.65,0.25,0,1.64162E-06,0.0515747
14.8889,7.50E-07,0.65,0.25,0,1.63917E-06,0.0576967
14.8889,7.50E-07,0.65,0.25,0,1.63673E-06,0.0645689
14.8889,7.50E-07,0.65,0.25,0,1.6343E-06,0.0723178
14.8889,7.50E-07,0.65,0.25,0,1.63187E-06,0.0810659
14.8889,7.50E-07,0.65,0.25,0,1.62946E-06,0.090921
14.8889,7.50E-07,0.65,0.25,0,1.62704E-06,0.101965
14.8889,7.50E-07,0.65,0.25,0,1.62464E-06,0.114244
14.8889,7.50E-07,0.65,0.25,0,1.62224E-06,0.127756
14.8889,7.50E-07,0.65,0.25,0,1.61985E-06,0.142443
14.8889,7.50E-07,0.65,0.25,0,1.61747E-06,0.158183
14.8889,7.50E-07,0.65,0.25,0,1.61509E-06,0.174792
14.8889,7.50E-07,0.65,0.25,0,1.61272E-06,0.192015
14.8889,7.50E-07,0.65,0.25,0,1.61036E-06,0.209542
14.8889,7.50E-07,0.65,0.25,0,1.60801E-06,0.227005
14.8889,7.50E-07,0.65,0.25,0,1.60566E-06,0.244001
14.8889,7.50E-07,0.65,0.25,0,1.60332E-06,0.2601
14.8889,7.50E-07,0.65,0.25,0,1.60098E-06,0.274868
14.8889,7.50E-07,0.65,0.25,0,1.59866E-06,0.287884
14.8889,7.50E-07,0.65,0.25,0,1.59633E-06,0.298763
14.8889,7.50E-07,0.65,0.25,0,1.59402E-06,0.307171
14.8889,7.50E-07,0.65,0.25,0,1.59171E-06,0.312844
14.8889,7.50E-07,0.65,0.25,0,1.58941E-06,0.3156
14.8889,7.50E-07,0.65,0.25,0,1.58712E-06,0.315348
14.8889,7.50E-07,0.65,0.25,0,1.58483E-06,0.312093
14.8889,7.50E-07,0.65,0.25,0,1.58255E-06,0.305933
14.8889,7.50E-07,0.65,0.25,0,1.58027E-06,0.297055
14.8889,7.50E-07,0.65,0.25,0,1.57801E-06,0.285724
14.8889,7.50E-07,0.65,0.25,0,1.57574E-06,0.27227
14.8889,7.50E-07,0.65,0.25,0,1.57349E-06,0.257071
14.8889,7.50E-07,0.65,0.25,0,1.57124E-06,0.240534
14.8889,7.50E-07,0.65,0.25,0,0.000001569,0.22308
14.8889,7.50E-07,0.65,0.25,0,1.56676E-06,0.20512
14.8889,7.50E-07,0.65,0.25,0,1.56453E-06,0.187046
14.8889,7.50E-07,0.65,0.25,0,1.56231E-06,0.169214
14.8889,7.50E-07,0.65,0.25,0,1.56009E-06,0.151931
14.8889,7.50E-07,0.65,0.25,0,1.55788E-06,0.135454
14.8889,7.50E-07,0.65,0.25,0,1.55568E-06,0.119981
14.8889,7.50E-07,0.65,0.25,0,1.55348E-06,0.105652
14.8889,7.50E-07,0.65,0.25,0,1.55129E-06,0.0925532
14.8889,7.50E-07,0.65,0.25,0,1.5491E-06,0.0807197
14.8889,7.50E-07,0.65,0.25,0,1.54692E-06,0.0701435
14.8889,7.50E-07,0.65,0.25,0,1.54475E-06,0.0607813
14.8889,7.50E-07,0.65,0.25,0,1.54258E-06,0.0525629
14.8889,7.50E-07,0.65,0.25,0,1.54042E-06,0.0453995
14.8889,7.50E-07,0.65,0.25,0,1.53827E-06,0.0391915
14.8889,7.50E-07,0.65,0.25,0,1.53612E-06,0.0338355
14.8889,7.50E-07,0.65,0.25,0,1.53397E-06,0.0292298
14.8889,7.50E-07,0.65,0.25,0,1.53184E-06,0.0252788
14.8889,7.50E-07,0.65,0.25,0,1.5297E-06,0.0218952
14.8889,7.50E-07,0.65,0.25,0,1.52758E-06,0.0190025
14.8889,7.50E-07,0.65,0.25,0,1.52546E-06,0.0165344
14.8889,7.50E-07,0.65,0.25,0,1.52335E-06,0.0144348
14.8889,7.50E-07,0.65,0.25,0,1.52124E-06,0.0126565
14.8889,7.50E-07,0.65,0.25,0,1.51914E-06,0.0111595
14.8889,7.50E-07,0.65,0.25,0,1.51704E-06,0.00990962
14.8889,7.50E-07,0.65,0.25,0,1.51495E-06,0.00887633
14.8889,7.50E-07,0.65,0.25,0,1.51287E-06,0.00803179
14.8889,7.50E-07,0.65,0.25,0,1.51079E-06,0.00734957
14.8889,7.50E-07,0.65,0.25,0,1.50871E-06,0.00680406
14.8889,7.50E-07,0.65,0.25,0,1.50665E-06,0.00637017
14.8889,7.50E-07,0.65,0.25,0,1.50458E-06,0.00602346
14.8889,7.50E-07,0.65,0.25,0,1.50253E-06,0.00574054
14.8889,7.50E-07,0.65,0.25,0,1.50048E-06,0.00549961
14.8889,7.50E-07,0.65,0.25,0,1.49843E-06,0.00528116
14.8889,7.50E-07,0.65,0.25,0,1.49639E-06,0.00506863
14.8889,7.50E-07,0.65,0.25,0,1.49436E-06,0.00484891
14.8889,7.50E-07,0.65,0.25,0,1.49233E-06,0.00461271
14.8889,7.50E-07,0.65,0.25,0,1.49031E-06,0.00435469
14.8889,7.50E-07,0.65,0.25,0,1.48829E-06,0.00407336
14.8889,7.50E-07,0.65,0.25,0,1.48628E-06,0.00377063
14.8889,7.50E-07,0.65,0.25,0,1.48427E-06,0.00345136
14.8889,7.50E-07,0.65,0.25,0,1.48227E-06,0.00312252
14.8889,7.50E-07,0.65,0.25,0,1.48028E-06,0.00279245
14.8889,7.50E-07,0.65,0.25,0,1.47829E-06,0.00246999
14.8889,7.50E-07,0.65,0.25,0,1.4763E-06,0.00216372
14.8889,7.50E-07,0.65,0.25,0,1.47432E-06,0.00188125
14.8889,7.50E-07,0.65,0.25,0,1.47235E-06,0.00162872
14.8889,7.50E-07,0.65,0.25,0,1.47038E-06,0.00141043
14.8889,7.50E-07,0.65,0.25,0,1.46841E-06,0.00122873
14.8889,7.50E-07,0.65,0.25,0,1.46646E-06,0.001084
14.8889,7.50E-07,0.65,0.25,0,1.4645E-06,0.00097488
14.8889,7.50E-07,0.65,0.25,0,1.46255E-06,0.000898576
14.8889,7.50E-07,0.65,0.25,0,1.46061E-06,0.000851271
14.8889,7.50E-07,0.65,0.25,0,1.45867E-06,0.000828586
14.8889,7.50E-07,0.65,0.25,0,1.45674E-06,0.00082603
14.8889,7.50E-07,0.65,0.25,0,1.45481E-06,0.000839433
14.8889,7.50E-07,0.65,0.25,0,1.45289E-06,0.000865314
14.8889,7.50E-07,0.65,0.25,0,1.45097E-06,0.000901165
14.8889,7.50E-07,0.65,0.25,0,1.44906E-06,0.000945644
14.8889,7.50E-07,0.65,0.25,0,1.44715E-06,0.000998676
14.8889,7.50E-07,0.65,0.25,0,1.44525E-06,0.00106145
14.8889,7.50E-07,0.65,0.25,0,1.44335E-06,0.00113635
14.8889,7.50E-07,0.65,0.25,0,1.44146E-06,0.00122679
14.8889,7.50E-07,0.65,0.25,0,1.43957E-06,0.00133701
14.8889,7.50E-07,0.65,0.25,0,1.43769E-06,0.00147185
14.8889,7.50E-07,0.65,0.25,0,1.43581E-06,0.00163647
14.8889,7.50E-07,0.65,0.25,0,1.43394E-06,0.00183612
14.8889,7.50E-07,0.65,0.25,0,1.43207E-06,0.00207591
14.8889,7.50E-07,0.65,0.25,0,1.43021E-06,0.0023606
14.8889,7.50E-07,0.65,0.25,0,1.42835E-06,0.0026945
14.8889,7.50E-07,0.65,0.25,0,1.4265E-06,0.00308132
14.8889,7.50E-07,0.65,0.25,0,1.42465E-06,0.00352421
14.8889,7.50E-07,0.65,0.25,0,1.42281E-06,0.00402569
14.8889,7.50E-07,0.65,0.25,0,1.42097E-06,0.00458777
14.8889,7.50E-07,0.65,0.25,0,1.41914E-06,0.00521197
14.8889,7.50E-07,0.65,0.25,0,1.41731E-06,0.00589939
14.8889,7.50E-07,0.65,0.25,0,1.41548E-06,0.00665078
14.8889,7.50E-07,0.65,0.25,0,1.41366E-06,0.00746656
14.8889,7.50E-07,0.65,0.25,0,1.41185E-06,0.0083468
14.8889,7.50E-07,0.65,0.25,0,1.41004E-06,0.00929117
14.8889,7.50E-07,0.65,0.25,0,1.40823E-06,0.0102988
14.8889,7.50E-07,0.65,0.25,0,1.40643E-06,0.0113683
14.8889,7.50E-07,0.65,0.25,0,1.40463E-06,0.0124975
14.8889,7.50E-07,0.65,0.25,0,1.40284E-06,0.0136832
14.8889,7.50E-07,0.65,0.25,0,1.40105E-06,0.0149214
14.8889,7.50E-07,0.65,0.25,0,1.39927E-06,0.016207
14.8889,7.50E-07,0.65,0.25,0,1.39749E-06,0.0175338
14.8889,7.50E-07,0.65,0.25,0,1.39572E-06,0.0188944
14.8889,7.50E-07,0.65,0.25,0,1.39395E-06,0.0202806
14.8889,7.50E-07,0.65,0.25,0,1.39218E-06,0.0216833
14.8889,7.50E-07,0.65,0.25,0,1.39042E-06,0.0230924
14.8889,7.50E-07,0.65,0.25,0,1.38866E-06,0.0244976
14.8889,7.50E-07,0.65,0.25,0,1.38691E-06,0.0258882
14.8889,7.50E-07,0.65,0.25,0,1.38517E-06,0.0272529
14.8889,7.50E-07,0.65,0.25,0,1.38342E-06,0.0285809
14.8889,7.50E-07,0.65,0.25,0,1.38168E-06,0.0298609
14.8889,7.50E-07,0.65,0.25,0,1.37995E-06,0.0310822
14.8889,7.50E-07,0.65,0.25,0,1.37822E-06,0.0322339
14.8889,7.50E-07,0.65,0.25,0,1.37649E-06,0.0333056
14.8889,7.50E-07,0.65,0.25,0,1.37477E-06,0.034287
14.8889,7.50E-07,0.65,0.25,0,1.37306E-06,0.0351681
14.8889,7.50E-07,0.65,0.25,0,1.37134E-06,0.0359394
14.8889,7.50E-07,0.65,0.25,0,1.36964E-06,0.0365918
14.8889,7.50E-07,0.65,0.25,0,1.36793E-06,0.0371169
14.8889,7.50E-07,0.65,0.25,0,1.36623E-06,0.037507
14.8889,7.50E-07,0.65,0.25,0,1.36454E-06,0.0377558
14.8889,7.50E-07,0.65,0.25,0,1.36284E-06,0.0378584
14.8889,7.50E-07,0.65,0.25,0,1.36116E-06,0.0378115
14.8889,7.50E-07,0.65,0.25,0,1.35947E-06,0.0376144
14.8889,7.50E-07,0.65,0.25,0,1.3578E-06,0.0372685
14.8889,7.50E-07,0.65,0.25,0,1.35612E-06,0.0367782
14.8889,7.50E-07,0.65,0.25,0,1.35445E-06,0.036151
14.8889,7.50E-07,0.65,0.25,0,1.35278E-06,0.0353971
14.8889,7.50E-07,0.65,0.25,0,1.35112E-06,0.0345297
14.8889,7.50E-07,0.65,0.25,0,1.34946E-06,0.0335649
14.8889,7.50E-07,0.65,0.25,0,1.34781E-06,0.0325207
14.8889,7.50E-07,0.65,0.25,0,1.34616E-06,0.0314171
14.8889,7.50E-07,0.65,0.25,0,1.34451E-06,0.0302751
14.8889,7.50E-07,0.65,0.25,0,1.34287E-06,0.029116
14.8889,7.50E-07,0.65,0.25,0,1.34123E-06,0.0279605
14.8889,7.50E-07,0.65,0.25,0,1.3396E-06,0.0268284
14.8889,7.50E-07,0.65,0.25,0,1.33797E-06,0.0257372
14.8889,7.50E-07,0.65,0.25,0,1.33634E-06,0.0247024
14.8889,7.50E-07,0.65,0.25,0,1.33472E-06,0.0237359
14.8889,7.50E-07,0.65,0.25,0,1.3331E-06,0.0228469
14.8889,7.50E-07,0.65,0.25,0,1.33149E-06,0.0220406
14.8889,7.50E-07,0.65,0.25,0,1.32988E-06,0.021319
14.8889,7.50E-07,0.65,0.25,0,1.32827E-06,0.0206808
14.8889,7.50E-07,0.65,0.25,0,1.32667E-06,0.0201215
14.8889,7.50E-07,0.65,0.25,0,1.32507E-06,0.0196339
14.8889,7.50E-07,0.65,0.25,0,1.32347E-06,0.0192086
14.8889,7.50E-07,0.65,0.25,0,1.32188E-06,0.0188345
14.8889,7.50E-07,0.65,0.25,0,1.32029E-06,0.0184993
14.8889,7.50E-07,0.65,0.25,0,1.31871E-06,0.0181902
14.8889,7.50E-07,0.65,0.25,0,1.31713E-06,0.0178942
14.8889,7.50E-07,0.65,0.25,0,1.31555E-06,0.0175988
14.8889,7.50E-07,0.65,0.25,0,1.31398E-06,0.0172925
14.8889,7.50E-07,0.65,0.25,0,1.31241E-06,0.0169648
14.8889,7.50E-07,0.65,0.25,0,1.31085E-06,0.0166072
14.8889,7.50E-07,0.65,0.25,0,1.30929E-06,0.0162129
14.8889,7.50E-07,0.65,0.25,0,1.30773E-06,0.0157769
14.8889,7.50E-07,0.65,0.25,0,1.30618E-06,0.0152965
14.8889,7.50E-07,0.65,0.25,0,1.30463E-06,0.0147709
14.8889,7.50E-07,0.65,0.25,0,1.30308E-06,0.0142011
14.8889,7.50E-07,0.65,0.25,0,1.30154E-06,0.0135898
